UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
P18708,-0.053604156,0.030675394,-0.034849104,0.06679217,-0.05591892,0.05212499,-0.040827308,0.07110534,0.016029581,0.112212874,0.020038625,-0.035990145,-0.06216258,0.06924629,0.012291492,-0.078510374,0.057158362,-0.32244805,0.0318628,0.04342335,0.03873207,0.03970218,0.064821266,-0.010175084,0.01075834,0.053933144,0.06648178,-0.055785954,-0.0680833,0.027946612,-0.01688064,0.04286318,0.037001107,0.08335792,-0.0080020325,0.05569278,-0.034976345,0.0808734,0.036018893,-0.059485506,-0.053115174,-0.10731437,-0.02598613,0.022109548,0.041342676,-0.012881979,0.07548385,0.036954727,-0.014489616,0.0026449242,-0.098294,0.03449679,-0.013751179,0.05874491,0.006603211,-0.05682056,0.033558603,-0.5844864,0.022110835,-0.032872085,-0.10839256,0.09025205,0.16978161,0.0062541193
O81862,-0.08400035,-0.09277437,0.10083755,0.017264755,-0.0600765,0.09145195,0.025869917,0.11976548,0.013004831,-0.04815346,0.07843392,-0.04033696,-0.027359903,0.026131405,-0.015142492,-0.18395801,-0.018007632,-0.15150593,-0.016782047,0.0033412215,0.30034527,-0.100341894,-0.07595722,-0.024804505,-0.010145097,-0.038414728,-0.056388523,0.042688187,0.08164774,0.017819624,-0.017794346,0.12904629,-0.038469605,0.11317216,-0.03640902,-0.08220078,-0.0030768472,-0.040685106,0.15399484,-0.04048752,0.09604384,0.027815247,-0.060974058,-0.20891795,0.10045526,0.05733914,0.031348485,-0.06881686,-0.12536795,-0.0023834384,-0.016316356,0.017487148,0.07315858,-0.059061877,0.019664254,0.028569309,0.020466348,-0.53707176,-0.05942997,0.042341296,-0.045593586,0.06692212,-0.08253854,-0.035718072
B7GTK2,0.06723881,0.20586188,0.100369506,-0.13208699,0.089645565,0.06800228,-0.14697058,0.024447143,-0.16123919,0.0984163,-0.054356396,-0.10935425,0.005888276,-0.15305373,-0.043187328,-0.12628034,-0.17974137,-0.32227147,0.18120672,0.085834995,0.16220331,0.12303583,-0.1472972,0.07827469,-0.09214394,-0.20253806,-0.18470852,0.096762285,-0.24909095,0.018644325,-0.12611236,0.08312787,0.30422282,-0.03908924,-0.003455177,0.176245,0.025336362,0.0014606416,-0.29551357,0.03529806,-0.084701315,-0.03512241,0.047020216,-0.15782396,-0.031282246,0.096950635,-0.006298594,0.05743392,0.04453394,-0.0063955327,0.18289298,0.14135219,-0.09505105,0.027362823,-0.0884466,-0.06734133,-0.091777,-0.40807486,-0.08535206,0.23574324,-0.06384633,0.120425604,0.17701279,-0.12684213
P01139,0.03036912,-0.077079765,0.019521076,0.058265068,-0.007499651,-0.057850514,0.023641644,0.08366727,-0.009324268,-0.0076729218,-0.008964324,-0.0061878865,-0.02829535,-0.01814463,-0.007557924,0.033319168,-0.0203967,-0.31810185,-0.023666468,-0.022151409,0.18697983,-0.021592837,0.051307183,0.03079458,0.009413318,-0.0035478026,-0.039349966,-0.020470284,0.019827824,0.021698348,0.07110272,-0.03614033,-0.005923662,-0.008928367,-0.02708,0.03913714,-0.026405044,-0.03189748,0.04305332,-0.042233247,0.05117973,-0.015267397,-0.053939275,0.05967989,0.0325125,-0.015602341,0.018357856,0.015289689,0.028630476,-0.0027408737,0.056167737,0.03680018,0.0022031034,0.01887484,-0.0517046,0.005909247,0.02790584,-0.3370482,-0.03459131,0.09673627,-0.10053648,-0.078513935,-0.04352563,-0.04756359
Q13387,-0.009109344,-0.04945195,-0.10490064,0.028648403,-0.019422404,-0.0645493,-0.01325061,0.03553297,-0.103441276,-0.041091554,0.050109554,-0.04706456,-0.027910598,0.075659476,0.0137626715,-0.0025117216,-0.020044766,-0.16797802,0.05108867,-0.02782068,0.1735399,0.016067266,-0.044968955,-0.0045752726,0.035518866,0.03663653,0.007000885,0.10231355,0.08291876,0.020088702,0.019722303,0.04616186,0.009278804,0.047988668,-0.019444115,0.05419715,0.060493674,-0.011040305,0.1647526,-0.0071667996,0.038171176,-0.04693746,-0.09232167,0.028855175,0.0077555617,0.0011124561,0.07055001,-0.080355205,-0.024800122,-0.0024688423,-0.013780432,0.002700919,0.031050414,0.039755657,0.046735454,-0.015248873,0.0030179513,-0.5174007,0.0048761102,0.0067760455,-0.056720946,0.02005072,-0.017744448,-0.082072176
P11124,-0.061605662,0.14734104,0.115219876,0.03146404,0.12507659,0.08053076,-0.06538258,-0.026466288,-0.07112226,-0.016661756,0.09184061,-0.044469938,-0.11794479,-0.0025790296,0.09075084,0.3629669,-0.2123199,0.34925258,-0.0028269198,-0.007079633,0.04598605,-0.027514681,0.01787018,-0.2819742,-0.12246074,-0.26263657,0.35062814,-0.051819045,-0.07127664,0.02758666,-0.12032141,-0.15374145,-0.29716116,0.028301895,0.16333826,0.10220489,0.019751985,0.14400403,0.36055982,-0.059799362,-0.05253783,0.013912566,0.09887424,0.0007789731,-0.13106899,-0.07646727,0.118270904,-0.038574588,-0.1980477,-0.00055588596,0.12782167,0.11219802,0.017715674,0.0069342703,0.08174072,-0.019246235,-0.062065113,-0.6852583,-0.19519562,-0.016844377,-0.02610439,-0.03688173,-0.0064737536,0.086064205
O60678,-0.03255061,0.014771202,0.07577473,-0.06194904,0.071927,-0.0102319755,-0.037392702,0.051169652,-0.057433035,-0.08822794,-0.0428759,-0.04281197,-0.079348296,0.021672066,-0.018349983,-0.023857884,0.032086127,-0.13526866,-0.035230264,0.03221938,0.26422063,-0.058526464,-0.055589214,-0.033980146,-0.03141129,-0.06770595,-0.028916292,0.0054784287,0.02585549,0.018740486,-0.04765634,-0.009596128,-0.0450591,-0.039038233,0.08482162,-0.10479675,0.0045408937,0.0014426443,-0.039215043,0.06686386,0.03335823,-0.067965254,0.035238657,0.005323577,0.054592136,0.006218711,0.088982746,0.092942715,-0.03851011,-0.0056581604,-0.038720794,-0.04768012,-0.038740013,0.014101479,-0.041479193,0.032583434,-0.08243049,-0.49527863,0.078243054,0.0011863278,-0.0015718921,-0.030760136,-0.11932341,0.031045143
O18334,0.027471378,-0.024710331,-0.043794863,-0.0929658,-0.014384552,-0.01702105,-0.007247409,0.002687592,-0.03201716,-0.0008461587,-0.010405802,-0.015208358,0.11873,0.00336013,0.030122422,0.12512572,-0.052213572,-0.3379231,0.045656852,-0.06620154,0.17830212,-0.017047264,0.020260148,-0.017019108,-0.017581783,-0.018716417,0.032274526,0.00042013638,0.05462744,0.02211034,0.048333496,-0.061642382,-0.020469308,-0.043492645,-0.043676913,0.0028387401,-0.014604529,-0.011593396,0.09965878,-0.017115027,0.0069618393,-0.018952254,-0.02903527,0.013175098,0.0049602306,-0.01721887,0.04131582,0.004207734,0.05139523,-0.0046898564,0.07095403,-0.00064143166,0.021385528,-0.019853033,0.012132478,0.04080315,0.01894349,-0.32301316,-0.0013600024,0.006323131,-0.053445544,-0.04531794,-0.058732327,0.013259513
O94906,-0.09676271,-0.043243956,-0.098770134,0.07903106,-0.082108885,-0.016473155,-0.018967057,0.10425892,-0.033207387,0.07036441,0.032285605,-0.112181164,-0.06177128,-0.018422196,0.011353598,-0.022422835,0.05183518,-0.25219974,0.026044652,0.04744462,0.07972047,-0.00095593696,0.0016018101,-0.092894055,0.0152997,-0.03736134,0.034006853,-0.0019778535,-0.04168922,0.021329643,0.09986821,0.09893563,0.022128535,0.08168106,-0.036617205,0.020502232,0.01147686,0.026788272,0.101784594,-0.04323312,-0.01091149,-0.008673812,-0.058796037,0.03601193,0.045014378,0.008656333,-0.104476325,-0.021074146,-0.03851796,-0.0024963606,0.011922953,0.042433456,0.02125597,0.014654941,0.061076146,0.042249277,0.009956641,-0.45859534,0.021275815,0.059071943,-0.11758064,-0.025093248,0.03867289,0.044858515
P01709,-0.06205055,0.064371906,0.02601192,0.22984317,0.06843793,-0.06377332,-0.023628894,0.15939268,-0.13966846,0.04105404,0.119450785,-0.0888405,0.049325794,-0.10614018,0.2407877,-0.3381763,0.18099958,0.033312038,-0.013857083,0.02864869,0.041654363,-0.02124577,-0.10732822,-0.09783177,-0.07018101,-0.009456091,-0.14766988,0.03384406,0.088094234,0.01433311,-0.015253358,-0.044932805,0.23886728,-0.01521188,0.08642539,-0.1166359,0.18346715,0.051391885,-0.04432267,-0.096577406,0.018279765,-0.001601167,-0.048810747,0.04663931,-0.059482068,0.14482628,0.16829857,-0.15024832,-0.040198654,-0.0037512276,-0.057258114,-0.083944246,-0.10744034,0.066652924,-0.0055306405,0.0533645,-0.009324856,-0.82690275,0.06339832,0.06313536,0.117323115,0.024962671,-0.042078912,0.14746433
O94806,-0.045711398,0.030621106,0.009642145,-0.0029933117,-0.0009915791,-0.077314,-0.048474222,0.080800764,-0.07962194,-0.077577636,0.06353236,-0.043667376,-0.01634111,-0.02630536,0.09635859,-0.066031165,-0.0007940782,-0.033597298,0.10431532,-0.0021694228,0.17379783,0.038261723,0.0049075615,-0.13500646,-0.030989647,-0.1301496,0.045629106,-0.065122046,0.05223894,0.01787287,-0.021235935,-0.00072422996,0.05534951,-0.027864438,-0.09973451,0.056484442,0.053225175,0.041525196,0.2633572,-0.026215825,-0.0093043335,0.054969173,-0.04518826,-0.043852836,0.047092065,0.1047862,-0.03962298,0.0041165855,-0.0065350644,-0.0017064577,-0.09367238,-0.021425676,-0.0006495202,0.020956207,0.038162977,0.07993134,0.056497447,-0.47730663,0.0120449485,0.07686593,-0.106155515,-0.006225342,-0.038645662,0.101105824
P19338,-0.04359445,-0.034486804,-0.03349176,0.01967349,-0.021518525,0.03219219,0.015805058,0.15778276,-0.0072492748,0.0023919323,0.026192468,-0.041521702,-0.049911514,-0.059037827,0.046629757,0.020774184,0.047629926,-0.12949315,-0.03308184,0.028373826,0.10402292,-0.010155193,0.0354084,-0.10396696,-0.022830231,-0.012691472,-0.06344472,0.057574987,-0.017300365,0.018467182,-0.053290993,-0.0013054627,0.031080484,0.05558948,-0.0056886654,0.00537906,0.09997336,0.003859534,0.036150113,0.041060172,0.037723444,0.04532722,-0.008454065,-0.024363568,0.0014806127,-0.021741588,-0.021704793,-0.007258986,-0.025963763,-0.0035013375,-0.040156517,-0.028445287,-0.0120297,-0.026724275,0.011272824,0.06674051,0.018125316,-0.48855266,-0.018193701,-0.06239798,-0.05137689,0.04370127,0.011355319,-0.00843706
P18433,0.0046006315,-0.11050413,-0.102637045,0.0074234493,-0.053839654,-0.037207577,-0.031559024,0.1394121,-0.0453452,-0.054928277,-0.00071347755,0.08976456,0.16599792,-0.09675471,0.03864195,-0.2584431,0.11041456,-0.029876754,0.11626331,-0.04875921,-0.12681317,0.10019624,-0.14655095,-0.23526436,0.05521911,0.031551927,-0.110375226,-0.0016325613,0.111207426,0.017504966,0.05912135,0.04086235,0.19622718,-0.10014809,-0.1402481,-0.09960959,0.07801393,0.05128848,0.064832635,-0.097741194,-0.14950404,-0.0697513,-0.13248144,-0.0012289882,-0.078213476,0.23569469,-0.16936211,-0.16153733,0.023029977,0.0011285233,0.041501533,-0.08377713,0.0072503886,0.04886207,0.011433274,-0.06269892,0.016181277,-0.92661,0.0415396,-0.12879503,0.079146706,0.053387955,-0.036120772,0.1100016
P0AC13,0.05401315,0.10477416,0.04120601,0.051003247,-0.0013233505,-0.0016800091,-0.03224156,0.14745334,-0.060194425,-0.09452517,-0.008017865,-0.036663633,-0.2357955,-0.099567965,0.086196676,-0.17135194,0.008444938,-0.1817213,-0.009618518,-0.022008087,0.14734484,-0.016458325,0.052479696,-0.09096748,-0.015631964,-0.11829126,-0.023301154,0.09161456,-0.013468804,0.017453453,-0.07406469,0.059110086,-0.04492082,-0.0018628597,-0.0043287026,0.016741406,0.050663583,-0.018815514,0.06564496,0.05529202,0.02305149,0.028253281,-0.072869636,-0.13370016,0.045498524,-0.00077744725,0.09982657,-0.047136076,-0.039069023,-0.003767882,-0.04357422,0.008825451,0.08504309,-0.057749778,0.05983284,0.013333025,-0.019238638,-0.49405235,-0.045502167,0.098161,-0.012905246,-0.028131539,-0.04003497,-0.047898404
A8MT69,-0.015708275,0.0664635,-0.025635289,-0.0035913328,-0.018678818,-0.08853351,0.028813617,0.08675223,-0.017280191,0.0024854324,-0.06653841,-0.05406973,-0.044394486,-0.011314816,0.04920738,0.037493892,-0.007822841,-0.16827196,-0.012761455,0.0035717534,0.29467216,-0.08803308,0.044315707,-0.038975503,0.0014642193,-0.034742944,0.07003746,0.009460617,-0.005052114,0.018121846,-0.08041689,0.058628537,-0.009527793,0.077574894,-0.01183875,0.08731957,-0.03970611,0.023867862,0.05737101,-0.041021194,0.03609635,0.024431163,0.0009301183,-0.04302237,-0.0056602657,-0.034130048,0.03694354,-0.02087935,0.053470794,-0.0055878996,-0.087303825,-0.03035266,0.0019518946,-0.04591789,-0.015770413,0.06366862,0.08038204,-0.4025649,0.022614839,-0.03837585,-0.027287502,-0.025955228,-0.12861572,0.10981428
A6NED2,-0.08289621,0.22702241,0.022601692,0.13185821,-0.010795601,-0.08694391,-0.07115173,0.28326985,-0.23967528,-0.08136755,0.018491443,-0.23290774,0.051902942,-0.2231125,0.18598057,-0.3941312,0.101348385,-0.31176704,-0.001625197,0.1313233,0.19756483,-0.07605258,-0.105253495,-0.36285886,-0.12774679,-0.11819297,-0.0693676,-0.082908556,0.21211845,0.012911676,-0.06849995,0.04803843,-0.13438147,-0.022617672,-0.11058247,-0.1850982,0.014022607,-0.0338262,0.091489874,-0.1265285,0.078348905,0.015372463,-0.082370676,-0.21990427,-0.06338975,0.102928005,0.06848397,0.01332286,0.041510984,-0.009706957,-0.10744835,-0.16770105,-0.08243008,0.10878949,-0.09217627,0.059717074,0.066439666,-0.43122596,0.004887279,0.08135153,0.02130542,0.11329715,-0.10448337,0.25511396
P0DOB5,-0.14155853,0.01938774,-0.0924138,0.07878998,-0.17414193,0.025202908,0.1336987,-0.031775728,-0.22354905,-0.10390434,-0.24488622,-0.04451748,-0.16056605,0.30306298,0.03786643,0.19117695,0.09755095,0.5989708,0.09772414,0.30428717,0.04097621,0.17904389,-0.35389316,-0.13927491,0.052262142,-0.21304098,-0.10235709,0.2125524,-0.18054378,0.020743493,0.18924612,0.22392304,0.25408608,-0.036355123,-0.08410852,0.2405735,0.11262521,-0.102879256,0.24751222,-0.049793206,-0.04717922,0.07448358,-0.14182922,-0.16802543,0.023639798,-0.02429431,-0.13027592,0.15997678,0.096334875,0.0005691536,-0.00090713054,0.10268984,-0.126558,-0.10410791,0.07877893,0.17885165,-0.0010666624,-0.8696781,0.23274007,-0.23703425,-0.25133884,-0.1167604,-0.058839634,0.18520114
P40429,0.0007322893,-0.06624916,0.0703374,0.039988738,-0.0063820877,-0.06983258,-0.048537962,0.105976425,0.04154921,0.013550961,-0.03290225,-0.07263953,-0.0121080745,-0.024664886,0.015157601,0.08276921,0.0398553,-0.18407488,0.030540058,0.05319062,0.3071149,0.0008179687,0.10255821,0.15271911,-0.03891042,0.01500656,-0.04931957,0.1795573,-0.02584377,0.017970894,0.018361447,0.017292801,0.053660203,0.040759288,0.0793704,-0.03767299,0.14728367,0.06063484,0.023509692,0.07114161,0.08561232,-0.027890954,-0.005016482,0.026028741,-0.0038412667,-0.009147781,0.064422496,-0.121528044,0.11452047,-0.004281096,-0.04357907,-0.0078108134,-0.025158908,0.046364162,0.046876878,0.047849037,0.03937403,-0.3319475,0.023011854,0.06532539,-0.12870356,-0.074016616,0.067699686,-0.060036886
P00734,-0.019554123,0.00955216,-0.05253121,0.010221699,-0.01849578,0.021152522,0.008271253,0.09667572,-0.060556624,-0.034724623,0.06455777,-0.029421916,0.039117213,-0.022705251,-0.013572571,0.025403697,-0.03247036,-0.1668899,-0.011570031,-0.009845537,0.20643349,-0.007185362,0.066532314,-0.018605862,-0.019160349,-0.058728993,-0.050249506,0.0015712742,-0.008957204,0.018418005,0.05091435,-0.030102178,0.04450828,-0.015343154,0.0034676718,0.0036123996,-0.009665326,-0.012063856,0.07819693,-0.05320479,0.03131045,0.009627693,0.0010684985,-0.041237786,0.009339049,-0.035129137,-0.0073559945,-0.048469774,-0.052660216,-0.0042444444,0.010102578,0.02974605,0.016383586,-0.024193833,0.010995682,0.06379588,0.037365384,-0.4214055,0.0718299,-0.009681025,-0.031075973,-0.035526287,-0.014209787,-0.0078365775
O75368,-0.05391528,-0.021210132,-0.011074844,0.14313404,-0.0053385445,-0.0110331895,0.023105437,0.067480095,-0.1376882,-0.07539485,0.046190917,0.0074104946,0.048864845,0.015521005,-0.06709788,0.0027881365,0.09614459,-0.16632049,0.08274441,0.14649881,0.16998331,0.08881614,-0.13236095,0.046175078,0.01021294,-0.08817009,-0.054456737,0.13936996,-0.046041016,0.019510033,0.10653093,0.0670472,0.042616863,-0.029764643,0.01595001,-0.008375387,0.02359865,-0.012862193,0.15631343,-0.077725895,-0.045642782,-0.07263597,-0.09669012,-0.07919201,0.0015923182,0.07087513,-0.13560511,-0.02389919,-0.00036661825,-0.001621189,-0.06548148,-0.18687914,-0.011094928,0.03541046,0.077377625,0.014291988,0.01710291,-0.56240094,0.17212798,-0.13902842,-0.054399688,-0.05810586,0.008586313,-0.06608171
O95390,-0.050519228,-0.015770955,0.022584239,-0.050333936,-0.11395216,-0.06972303,0.026271487,-0.1638744,-0.078964435,-0.052203745,0.124429226,0.008797765,0.08045415,0.023807168,-0.10495224,-0.11945817,-0.024650013,-0.51555467,-0.10882581,0.06767876,0.24933791,-0.09326846,-0.08286359,0.07000034,-0.0073412755,-0.06000851,-0.08038547,-0.08659632,-0.089027345,0.013377256,-0.051421296,0.16004682,0.09265133,0.034144625,-0.12605827,0.042841304,0.0053088237,-0.0230802,-0.03940801,-0.016586944,0.10653599,-0.014843912,-0.1121035,-0.089564204,0.022470444,0.0045172796,-0.030381957,0.040126216,0.07458198,-0.005546298,-0.030244062,-0.0336814,0.08599522,0.02439786,0.09857596,0.05135176,-0.063320935,-0.30498978,0.06748438,0.11043695,-0.08392292,-0.053839743,-0.105222516,-0.0018839724
O94649,0.06660244,0.099963315,0.0462992,-0.06314442,-0.115328304,-0.06919608,-0.03060605,0.0072013563,0.12267218,0.017984644,0.039790463,-0.03292666,-0.058533162,0.10597425,-0.06699772,-0.06130898,-0.08017741,-0.49213672,-0.039679315,-0.023226231,0.28066364,-0.0701272,0.10931658,0.17941236,-0.04601828,0.11208366,0.012486888,-0.018603325,-0.05203598,0.01796784,-0.055336315,-0.039759696,0.0669224,0.07503199,-0.14000018,0.021747103,0.05366623,0.10265542,-0.010831975,-0.00510066,-0.011668093,-0.0026262978,0.02912994,0.007594726,0.027642624,0.028629938,-0.013192469,-0.045696292,0.07780813,0.0008571648,-0.03754672,-0.14616106,-0.04988184,-0.025963724,-0.008048651,0.027943304,-0.037965048,-0.38391796,-0.031062562,0.005907893,-0.015820464,0.08569952,-0.02011828,-0.1815017
P99999,-0.12999994,0.0006468296,0.10442567,0.06401365,0.040770575,-0.06806128,0.015932955,0.09379078,-0.22682779,-0.0920786,0.03030134,-0.15109238,-0.011321766,-0.139478,0.034170635,-0.16569811,0.049741343,-0.28410804,-0.019737853,0.07818179,0.158514,-0.0014574834,-0.0580308,-0.2179113,-0.026645802,-0.22617179,0.025653012,0.0365041,0.04359646,0.018288404,-0.010967216,0.051204767,-0.064463004,-0.041370258,-0.025069045,-0.04830661,-0.022505287,0.0071196174,0.06727025,0.052706383,0.055597015,-0.062742315,0.054360785,-0.09667121,0.0491453,0.019469235,0.012058013,0.040133283,0.0011313922,-0.004305801,-0.023853442,-0.06843366,-0.027892321,-0.061798956,-0.020314489,0.043506794,0.0036883678,-0.47488022,0.048220173,0.05641636,-0.114615016,0.043076828,-0.04927974,0.08584001
P05112,-0.021971727,-0.016282436,-0.028835634,0.041120242,-0.013111151,-0.019353943,0.00448905,0.09233487,-0.020112796,0.01680104,0.014743709,-0.013163826,-0.036539514,0.017379014,0.000630641,0.06354077,0.047979254,-0.08156188,0.02617866,0.030370008,0.1416139,0.0053328583,-0.01606245,0.0023951402,-0.0035993466,-0.014248486,-0.053604536,0.05265463,-0.017998023,0.021598304,-0.012832457,0.0052492726,0.056922827,0.006223367,-0.0022738432,0.004080041,0.06573097,-0.019702585,0.09378123,0.024446428,-0.0070742858,-0.028244141,0.005695897,-0.0077712983,0.03110513,-0.009638646,0.032688055,-0.036510725,0.019711014,-0.0023297267,-0.006448833,-0.030680155,-0.018213067,0.014343273,0.029904457,0.049857277,-0.009430209,-0.5740995,0.0442204,-0.07887357,-0.01032374,-0.026608923,0.057119388,0.049190655
P61457,-0.07215732,0.003159197,-0.063840255,0.072314665,0.059142813,-0.11965228,-0.029352386,0.14951122,0.034842864,0.018536309,0.098834455,0.01266944,-0.058041036,0.01587215,0.06696229,-0.10671211,0.07500371,-0.19680417,0.13553439,0.010481209,0.061019987,-0.030173061,-0.05477131,-0.13177368,0.1337618,-0.106434435,0.11873091,0.02351896,0.015087528,0.025369184,0.051072277,0.021935862,0.009376563,0.10291901,-0.007484585,-0.025719529,0.02399788,-0.023673177,0.31802768,-0.075473614,0.085141234,-0.014820576,-0.028194014,0.012363391,0.0051625594,-0.025851674,-0.028673217,0.005564738,-0.05162377,-9.9080615e-05,-0.112073556,-0.013552815,0.031213073,0.030605761,-0.06672594,0.06198655,0.14990768,-0.60138017,0.059877448,-0.11093023,-0.13794148,0.06457779,-0.056835104,0.10277957
Q8NEU8,-0.006515263,0.03957527,-0.030214002,-0.029830199,-0.048423063,-0.08950618,0.024122959,0.083733685,0.05933397,0.014574095,0.087784275,-0.034708053,0.03754381,0.006140963,0.031924527,0.044837877,-0.03639399,-0.2766262,0.019971473,-0.02681655,0.1483167,-0.050949175,-0.030638829,-0.02471052,0.057742853,0.035020176,-0.07209931,-0.02275881,0.008880222,0.019600745,0.02139238,0.03057941,0.04952698,0.017033052,-0.036956176,0.04718926,0.063740306,0.029704819,0.09008998,-0.040262293,0.0075575192,0.009472169,-0.0063089705,-0.02744538,0.018921344,0.05361258,0.051223647,-0.067260385,-0.0069938325,-0.0030782945,-0.015492283,-0.033794522,-0.03536129,-0.030702338,-0.022792911,0.027428614,0.021793487,-0.48281258,0.03087715,-0.044224862,0.013077543,0.010285558,-0.04096261,-0.052535404
