accession_code,ProstT5_64_dim_0,ProstT5_64_dim_1,ProstT5_64_dim_2,ProstT5_64_dim_3,ProstT5_64_dim_4,ProstT5_64_dim_5,ProstT5_64_dim_6,ProstT5_64_dim_7,ProstT5_64_dim_8,ProstT5_64_dim_9,ProstT5_64_dim_10,ProstT5_64_dim_11,ProstT5_64_dim_12,ProstT5_64_dim_13,ProstT5_64_dim_14,ProstT5_64_dim_15,ProstT5_64_dim_16,ProstT5_64_dim_17,ProstT5_64_dim_18,ProstT5_64_dim_19,ProstT5_64_dim_20,ProstT5_64_dim_21,ProstT5_64_dim_22,ProstT5_64_dim_23,ProstT5_64_dim_24,ProstT5_64_dim_25,ProstT5_64_dim_26,ProstT5_64_dim_27,ProstT5_64_dim_28,ProstT5_64_dim_29,ProstT5_64_dim_30,ProstT5_64_dim_31,ProstT5_64_dim_32,ProstT5_64_dim_33,ProstT5_64_dim_34,ProstT5_64_dim_35,ProstT5_64_dim_36,ProstT5_64_dim_37,ProstT5_64_dim_38,ProstT5_64_dim_39,ProstT5_64_dim_40,ProstT5_64_dim_41,ProstT5_64_dim_42,ProstT5_64_dim_43,ProstT5_64_dim_44,ProstT5_64_dim_45,ProstT5_64_dim_46,ProstT5_64_dim_47,ProstT5_64_dim_48,ProstT5_64_dim_49,ProstT5_64_dim_50,ProstT5_64_dim_51,ProstT5_64_dim_52,ProstT5_64_dim_53,ProstT5_64_dim_54,ProstT5_64_dim_55,ProstT5_64_dim_56,ProstT5_64_dim_57,ProstT5_64_dim_58,ProstT5_64_dim_59,ProstT5_64_dim_60,ProstT5_64_dim_61,ProstT5_64_dim_62,ProstT5_64_dim_63
P01709,0.17627954,-0.14924121,0.124210075,-0.25711918,-0.07694982,0.085581474,0.19397008,-0.15206322,0.14845109,-0.1517736,-0.07277771,0.057494167,-0.037256554,-0.08254594,-0.009897031,-0.21395123,0.07875066,-0.02432584,0.018329132,-0.07243611,-0.32183284,-0.06291848,-0.22452472,0.00576262,-0.08575574,-0.10605414,0.10717145,-0.32742214,0.070008904,-0.18957186,-0.020775707,-0.18006346,0.19654956,0.1003522,-0.18872732,0.110444754,-0.26044255,-0.048922114,0.02620212,0.018472195,0.05104928,0.10748969,0.21667287,0.075555734,-0.04750178,0.14041185,0.18130907,0.055779036,-0.04396625,-0.13535056,-0.2533657,0.09302796,-0.068409316,-0.04517804,0.29436645,-0.029123597,0.12366856,0.20380992,-0.013915423,-0.04508128,-0.19630751,0.01585491,0.123238854,0.033899672
Q6HEJ4,0.16486678,0.013116882,-0.008501247,-0.037355453,0.053446587,-0.0686264,0.090475954,0.09871543,0.1575087,-0.029498108,0.12442295,0.007432252,0.017606296,0.12777844,-0.037365824,-0.09040824,0.2616337,-0.04434178,0.01500516,-0.0625684,0.09652939,-0.13576691,-0.030546099,-0.07501556,0.048330523,0.11901442,0.022073396,0.05495698,0.2040061,-0.1387428,0.08165498,0.065410644,0.14490223,0.042512264,-0.07417667,-0.10503949,0.19285356,-0.0035573058,0.004728459,0.06171293,0.06407431,0.043958366,0.03844885,-0.14690664,-0.14875102,-0.104773805,0.003953837,0.13484141,-0.04938536,0.046532683,-0.19683506,-0.1254591,0.15390554,0.0031592995,0.07781276,-0.051567934,-0.031940892,0.12448149,0.00335503,-0.09498751,0.03573165,-0.0637953,0.012223251,0.0024554078
O94806,0.21702525,0.02208184,0.13625237,0.027126677,-0.02917143,-0.17076144,0.12249498,0.013154809,-0.29962167,-0.002934821,0.091822304,-0.037220735,-0.081033684,-0.020676192,-0.046441764,-0.07093132,0.07413015,-0.03801682,-0.07298151,-0.045988627,-0.018548526,-0.03487984,0.13920419,-0.093020014,-0.13740781,-0.011281937,-0.10200722,0.032906294,0.079404205,-0.088925846,0.060495846,-0.058863256,-0.094185114,0.027626134,0.0114697665,-0.09761092,0.25235653,-0.010374889,0.101002574,0.045620136,-0.11575473,-0.048829284,0.05867319,-0.06384489,0.15967032,-0.04499349,-0.041553058,-0.028060742,0.10481699,-0.093176395,-0.04436819,-0.20525348,-0.10262295,0.08905069,-0.009557039,0.03110993,-0.12776087,-0.15607676,0.033891343,0.09926774,0.06060818,-0.103413746,-0.17896378,-0.08332224
P19338,0.014579738,0.008139251,0.09986229,0.23006783,-0.039213475,-0.13574827,0.27825588,0.055661213,-0.5746242,-0.08569465,-0.1513255,-0.016619537,-0.008660398,-0.11532337,0.2585309,0.113160044,0.23618644,0.0033897273,-0.084159985,-0.02607099,0.052463587,-0.07983061,0.016041294,-0.008655796,-0.0023466758,0.13126817,-0.20339069,0.32173234,0.043868538,0.1756761,-0.075817384,-0.009659472,0.062084038,-0.033196602,-0.08165665,0.0058564916,0.27521113,0.08958031,0.17034554,-0.06746495,-0.093449704,0.091010526,-0.1556058,0.07236737,-0.017128939,0.007952817,0.19012022,0.06845373,0.038077414,-0.06967132,0.14260893,-0.07931647,0.2290316,-0.28558737,0.11476001,0.089378595,0.032141402,-0.02735404,-0.19665682,0.043172352,-0.10224667,-0.08958873,-0.19298339,0.10638669
P18433,0.10105128,0.009114201,-0.042052492,-0.09615295,-0.008759104,-0.12501147,0.2145136,-0.08159211,-0.23760104,-0.14070305,0.07422146,-0.21020395,-0.065319024,-0.079593614,0.20777777,0.01722446,0.17996356,-0.016230294,-0.008240931,0.030704346,0.06276461,0.12442641,-0.16568348,-0.03683506,0.0031124502,0.0032213107,0.06564754,0.110868946,0.20662983,0.10125349,0.041646972,-0.05008416,-0.044740688,0.07556799,-0.041730594,-0.07505354,0.20896886,0.013605844,0.028059062,0.011054388,-0.03256251,0.025316084,0.040424183,0.014519997,-0.040400643,-0.016500384,-0.0037473366,-0.27098545,0.050359502,-0.09335054,0.12432684,-0.17097323,0.043573737,-0.1108469,0.028883062,-0.105212,0.13026562,-0.10951566,-0.078082725,-0.017405279,0.11977112,-0.02019073,0.18326208,-0.044483736
P0AC13,-0.061933614,-0.020136297,-0.021259427,-0.27373937,0.05300428,0.057470653,0.12540615,0.17961389,0.3270016,-0.13392511,0.06544557,0.026317356,0.056141064,-0.10972821,-0.019905068,-0.06992401,-0.08659384,0.048078433,0.052329384,0.0044067055,-0.019105274,-0.029014379,0.042670224,0.0076570567,-0.03917329,0.123754255,0.23874485,0.008738168,0.2805927,-0.24590054,0.06662177,0.11118568,-0.046640173,-0.058141246,-0.021242738,-0.025728114,0.032499008,0.075362995,0.0515791,-0.05862356,-0.14465812,0.08248332,0.031443473,0.07684665,-0.21355858,0.029620366,-0.011890814,0.19687861,-0.084191605,-0.0029989108,0.15319066,-0.13046631,0.08129782,-0.030828955,0.13428888,-0.11075275,0.07221652,-0.012645878,-0.021053463,-0.15389556,-0.15199828,0.15574387,0.19632465,0.17825873
A8MT69,0.10986345,0.022468548,-0.27525365,-0.15255839,-0.13295859,0.29685864,0.058639184,0.012216798,0.3425274,0.03408114,-0.10341428,-0.011934102,0.04392007,-0.041216727,-0.05258426,-0.44605508,-0.073750556,0.038978882,0.06469226,0.023805983,-0.19476376,0.0055918237,-0.16353557,-0.07848439,0.11870398,-0.095974654,-0.018702067,-0.14027408,0.16406558,0.037036337,-0.042877436,0.24765654,0.18860675,-0.08992663,0.07501458,0.09978795,-0.08474171,-0.0069404505,0.02201178,-0.041210633,0.15280248,-0.0019231271,0.1739742,-0.009652913,0.06395139,0.16719171,0.13641381,0.15362191,0.14517576,0.06937846,-0.14238988,0.045980513,0.2183405,0.0626981,0.087712094,0.12880921,-0.09160256,0.0059396327,0.044862166,-0.23294523,-0.17552729,-0.0040204152,-0.013871431,0.021175155
A6NED2,0.24187233,-0.13182376,0.0221138,-0.09998303,-0.037770387,-0.10315425,0.16574726,0.21075022,-0.038717903,-0.013575483,-0.03072005,0.1067507,0.033998344,-0.068091966,0.12488915,0.043727696,-0.027920976,0.016961396,0.09002629,0.02592495,-0.10605408,0.022073738,0.1489329,-0.07783524,-0.050808623,0.10039193,0.009520359,-0.07260747,-0.08405447,-0.3364838,0.0022181422,-0.078607395,0.08129142,-0.050871473,-0.17573085,-0.06062232,0.11842666,-0.03870929,0.090909705,-0.15316373,-0.0016607717,-0.016707575,0.111871876,0.082977705,-0.043661587,0.09297186,0.00039096177,0.21901587,-0.1112088,-0.04506095,0.014799621,-0.17504446,-0.24388936,-0.004442349,0.11628613,-0.14771518,-0.01786334,0.050154507,-0.04281259,-0.09617326,-0.094538674,-0.003048174,-0.18995231,-0.02583838
P13743,-0.2781749,-0.1120744,0.104538016,-0.31192496,0.14657748,0.22250712,0.04956588,0.016036272,0.26554322,-0.15107603,-0.019019654,0.115827635,0.041190088,-0.00065775274,0.03781844,-0.015454799,0.06698963,-0.091001466,0.027517792,0.15589948,0.075323015,0.10457719,-0.08555689,-0.044825673,0.01063437,-0.009932093,0.258666,-0.074476294,0.39454487,-0.17871335,0.10558753,0.07991899,-0.12730029,0.03235098,0.031348445,-0.13422242,-0.03803579,-0.055566102,0.1552606,-0.017289255,0.0030624345,0.054443613,0.06248548,0.025629327,-0.1215736,0.09717784,-0.017226573,-0.075815715,-0.055902228,-0.13345197,0.13639575,-0.20822418,0.03341011,0.067284055,0.13597544,-0.17801179,0.08604831,-0.031503372,-0.014712192,-0.08244365,-0.10431965,0.20623994,0.11856534,0.12066669
P0DOB5,0.111485384,0.035219654,-0.08134632,-0.1675429,0.07075079,-0.039295375,0.005647868,-0.010874917,0.24548195,-0.008528722,0.054664947,0.0884187,0.030270264,-0.07592914,-0.027022973,-0.057928473,-0.04610592,0.07572616,0.25629362,0.10872718,0.02037296,0.012302875,0.13451037,0.012141177,-0.051766045,0.045609273,0.1832081,0.010512352,0.1674395,-0.35513216,0.037358776,0.13214007,-0.15522997,-0.061661374,-0.06848837,0.030276999,0.11983153,-0.05224314,-0.061894104,-0.024163771,-0.053153254,0.021844594,0.06267747,-0.0044357628,-0.25869933,-0.064150386,-0.016989801,0.2409626,-0.0891673,-0.0049124956,0.15126917,-0.08419742,-0.0065716878,0.027211815,0.053590845,-0.009656638,0.036156774,0.033675082,-0.026259523,-0.3385762,-0.07605745,0.007779777,0.07214498,0.014442636
P40429,-0.09915265,0.015464831,0.0890342,-0.3062458,0.1331444,0.45264974,-0.309619,-0.114724614,0.31812412,0.06721115,-0.1428794,0.09467211,0.023231685,0.056627527,0.022736795,-0.03362628,-0.14778392,-0.05311251,0.09940946,0.15966587,0.1364354,-0.05179958,-0.12950605,0.03537585,0.18985483,-0.06417043,0.32298595,0.020971209,0.22627428,-0.07368085,0.003044583,-0.0018869651,-0.032176275,-0.086427584,-0.039784756,0.05936812,-0.2427509,-0.03202811,-0.007575378,-0.11690963,0.050951425,-0.04557246,0.10780144,0.0047649927,-0.22178777,0.1340116,0.0071272887,-0.23041502,0.0678169,-0.074084215,-0.027469743,0.003910889,0.20358643,-0.06743571,0.051471323,-0.16850552,-0.014894806,-0.2244325,-0.23259982,-0.31085405,-0.1546559,0.33071515,0.14115867,0.19563647
P00734,0.12454659,0.012926989,0.119570345,-0.26018685,0.04804608,-0.16000003,0.050667375,-0.035547156,-0.15596749,0.045198023,0.1327093,-0.013692874,-0.11002018,-0.17869592,0.07217741,0.02322492,0.062691845,-0.13034773,-0.009387579,-0.0853595,-0.08280936,-0.016695812,0.15865003,-0.017125225,-0.08779793,0.102297045,0.06991136,-0.1651452,0.043127816,-0.23651895,0.061333567,-0.15885442,0.008336674,-0.045593992,-0.08337988,-0.050229877,0.011395805,-0.01178297,0.038085293,0.022745455,-0.018574722,0.02930343,-0.09711678,-0.12701187,0.07359846,-0.03530518,0.038313854,0.0140135065,-0.023570642,-0.1939604,-0.05236793,-0.26697564,-0.049033947,0.056594208,-0.017007358,-0.04775697,-0.07045312,-0.19701794,-0.051378828,0.05426625,-0.0072462335,-0.07645449,0.07344059,0.08192906
O75368,-0.32773575,-0.017817535,0.014575779,-0.27259707,0.07232222,0.37901703,-0.14684404,0.04185904,0.29802072,-0.048676178,-0.16698611,-0.15545331,-0.039312653,-0.07269396,0.061211232,-0.22630695,-0.03346972,-0.13087595,-0.10896352,-0.1576755,-0.15261573,0.18698949,-0.09207255,0.060315162,-0.06971428,-0.14585033,0.1411535,-0.0059850924,0.48826095,-0.10510066,-0.09305264,-0.0488045,0.067366436,0.048007403,0.07160923,0.0043531433,-0.44250998,-0.074668296,0.069612674,-0.00016909523,0.011095695,0.0042937975,-0.051306643,-0.023503007,-0.023593565,0.15799117,0.072600804,-0.18015158,0.0043783635,-0.07430602,-0.14812458,-0.07232913,0.0723847,0.11319039,-0.045976445,-0.17145717,0.014912359,0.08364557,-0.0734787,0.015729062,-0.046684504,0.16663523,-0.04486668,0.09797476
D9IL10,0.086082436,-0.09056868,0.15597537,-0.3388133,0.01646789,0.20433623,-0.012076169,0.13801195,0.2673854,-0.18480593,0.095338136,-0.028750312,-0.08060179,0.023336828,0.13233697,-0.14494935,0.26465237,-0.14306553,0.19336262,0.069156796,0.2645872,-0.116276056,-0.030948736,0.06375109,0.09649324,0.032859854,0.43030053,-0.01147078,0.2452179,-0.2593124,0.10020213,-0.18699822,-0.14949057,-0.017503066,-0.14045627,-0.20840222,0.09679854,0.025601137,0.14951202,0.048494723,-0.022157125,-0.0222685,0.061669573,-0.062938295,-0.32907918,0.0786828,-0.029845953,-0.044934176,-0.07602457,-0.24703363,0.22439307,-0.11412453,0.25393933,0.11212509,0.21552654,-0.17223026,-0.0776204,0.15590483,-0.12853718,-0.104410425,-0.02295333,0.17475954,0.20516235,-0.025484884
O95390,0.16300769,0.10964638,-0.115413904,-0.18239793,0.033936694,-0.1450736,0.06358193,0.025726382,-0.11344189,0.01253584,0.09153928,0.03983862,-0.10710416,0.01090616,0.16942376,-0.06773299,0.056693472,-0.01614409,-0.12447284,0.020172607,-0.1491438,0.11498795,0.0050856057,0.013891486,-0.0628762,0.085845746,0.13834983,-0.16877009,-0.10412058,0.019069524,-0.02992387,-0.0016089863,-0.03255459,-0.09030025,0.034103207,0.11554833,-0.009667426,0.060992863,-0.06666389,0.062700264,0.15900749,0.041400388,0.14116949,-0.06995705,0.16498516,0.009790279,0.0017439611,0.10370296,0.053303666,0.07828168,-0.19357373,-0.09215919,-0.120919235,-0.034343965,0.023771964,0.040704206,0.10859462,-0.098802425,-0.16914883,0.035474636,-0.06219188,-0.036460355,0.037832163,0.069457605
O94649,0.19566146,-0.03965242,-0.13569757,-0.07076751,-0.094802335,-0.20589802,0.17245081,-0.09817396,-0.182999,-0.03248416,0.06509471,0.13789634,-0.007848516,0.17353147,-0.0030813143,-0.059408564,0.07159159,0.084856056,-0.090409964,0.037652776,-0.006171562,0.11862112,0.20190644,-0.029738713,-0.13528964,-0.015516415,0.009878576,-0.078382075,-0.12253089,-0.10347672,-0.099481605,-0.08693455,-0.30915013,-0.052623305,0.044069737,-0.10205275,0.04834146,0.104173616,-0.020511009,0.070325226,0.08341199,-0.062327214,0.03860701,-0.020943508,0.19365555,-0.03873013,-0.08551524,0.27093172,0.008108214,0.13746586,-0.025874887,-0.09702487,-0.15621048,0.1655612,-0.050805084,0.0018574148,-0.00028286874,0.08706434,-0.1584293,-0.002878379,0.046141297,-0.067442,-0.20234662,0.013288708
P99999,-0.0111294,-0.050325267,-0.014724195,-0.10506559,0.007183508,0.24390396,-0.00041906536,0.16706987,0.4259982,-0.10448099,-0.053560026,-0.106644854,0.01866486,-0.18534625,0.11803387,-0.108633325,0.06385608,-0.06856443,0.2648136,-0.24196543,0.09364532,-0.013688338,0.01600876,0.05452379,0.054227702,0.055745356,0.22162443,-0.005071368,0.29392835,-0.2824011,-0.07020833,-0.19669673,0.40132,0.07573888,-0.20157234,-0.070943326,-0.15557876,-0.069733724,0.14234543,-0.13468277,-0.09633995,0.045794584,-0.07484301,-0.088254645,-0.35030755,-0.04847327,0.090405345,-0.020408869,-0.08569299,-0.26942036,-0.09221944,-0.17449643,0.27722827,-0.08287262,0.14294857,-0.24924324,-0.059462935,0.087053455,-0.08682896,-0.20657247,0.037556775,0.11183954,0.044286497,0.01752801
P05112,0.087966524,0.1221543,-0.16555892,-0.25585234,-0.1505998,0.09184116,0.0894471,0.038997952,0.041057035,-0.0721256,-0.16155112,0.06175731,0.06124854,-0.05199087,0.04856784,-0.117350556,-0.16852297,0.16134486,-0.10242361,-0.06627613,-0.1325315,-0.071242,0.4248065,0.07406787,-0.3382752,0.048292838,0.3269232,-0.3479749,-0.3401388,0.055295356,-0.15187481,-0.19314781,-0.07415508,0.04878815,0.117045805,0.11233882,0.00803327,0.17569764,-0.09870079,-0.02910426,0.23034889,-0.0077628195,0.15364107,0.011847954,0.024252174,-0.05684951,-0.0049503893,0.10493339,0.07160987,0.012254037,-0.524592,0.123674095,0.14933617,0.030462228,0.2562201,0.12363866,0.032814316,0.20151165,-0.11286953,-0.20584178,-0.116039306,0.06285204,-0.022625543,0.10313426
P61459,-0.08011276,0.037240256,-0.09869318,-0.22466624,0.07658912,0.2706948,0.07227123,-0.0852062,0.31567222,-0.17464095,-0.007107051,0.056675352,-0.07620796,-0.1023275,-0.029413186,-0.2617781,-0.015602425,0.103856675,0.0056503676,-0.07592602,-0.22140019,0.17311272,-0.12761545,-0.01764932,-0.08685713,0.050927065,0.14592858,-0.12521607,0.39498335,-0.23237422,-0.06854675,-0.052725427,0.0641906,0.05995294,0.115173504,-0.021042317,-0.19327694,-0.0014251135,0.13479237,-0.012384311,-0.034606643,0.118307605,0.029878534,0.06859792,0.039536595,-0.01205869,0.06410423,0.1055172,-0.07981491,0.06727492,-0.121528,0.06656421,0.17828801,0.021437243,0.12217392,-0.09237753,0.10548685,0.096097216,0.041438468,-0.18636006,-0.08659493,0.17274278,0.09318448,0.07556667
P61457,-0.08011276,0.037240256,-0.09869318,-0.22466624,0.07658912,0.2706948,0.07227123,-0.0852062,0.31567222,-0.17464095,-0.007107051,0.056675352,-0.07620796,-0.1023275,-0.029413186,-0.2617781,-0.015602425,0.103856675,0.0056503676,-0.07592602,-0.22140019,0.17311272,-0.12761545,-0.01764932,-0.08685713,0.050927065,0.14592858,-0.12521607,0.39498335,-0.23237422,-0.06854675,-0.052725427,0.0641906,0.05995294,0.115173504,-0.021042317,-0.19327694,-0.0014251135,0.13479237,-0.012384311,-0.034606643,0.118307605,0.029878534,0.06859792,0.039536595,-0.01205869,0.06410423,0.1055172,-0.07981491,0.06727492,-0.121528,0.06656421,0.17828801,0.021437243,0.12217392,-0.09237753,0.10548685,0.096097216,0.041438468,-0.18636006,-0.08659493,0.17274278,0.09318448,0.07556667
Q8NEU8,-0.067477465,0.0063809208,0.061875023,-0.04566726,0.014718985,0.11780217,-0.0057430565,-0.10793272,-0.10463683,0.06192454,0.016322957,0.08481482,0.010721311,0.04864752,-0.17375778,-0.12666938,-0.11077629,0.051923357,0.06661917,0.038987447,0.04144679,-0.027603224,0.19661197,-0.033561997,-0.16616341,-0.03517183,0.07513812,-0.22596899,0.24202186,-0.05848164,0.13215476,0.0018251963,-0.33029485,0.045603532,0.15497854,-0.16140896,0.21892846,0.06878151,0.023219228,0.1592848,0.070726976,0.074396595,-0.03285127,0.0058929697,0.248511,-0.029450402,-0.020057835,-0.017119579,0.122377574,-0.08774389,0.054372367,0.03733615,-0.018907756,0.054865755,0.09166101,-0.18535276,-0.14127406,0.0023683012,0.12244457,-0.018508352,-0.026108626,-0.061104625,-0.15248793,0.014017008
P0A6F1,0.020477435,-0.0018593492,0.118225574,-0.26743117,0.105552435,0.12076264,-0.16711378,-0.024444103,0.1902881,-0.12085507,0.07677309,-0.052284088,-0.0036483184,0.07382101,0.12146861,-0.05120807,0.14395064,-0.033188194,0.15425496,0.1046952,0.027233986,0.05862404,0.07541583,-0.04403215,-0.08783005,0.036662355,0.26552263,0.062244445,0.23611166,-0.31016672,0.08822291,-0.055813458,-0.22204822,0.047355417,-0.005237296,-0.0031278506,0.049588647,-0.045717336,0.11257933,-0.029954512,0.060222257,0.023684429,0.024215285,0.045725375,-0.2888377,0.02124969,-0.09544366,0.034829512,-0.07700808,-0.14378321,0.15403211,-0.09273136,0.0800428,0.0691511,0.0014755614,-0.2796908,-0.000800699,0.064598724,-0.0053739734,-0.2781438,-0.04551418,0.0880765,0.08775132,0.030929672
P47897,-0.19815573,-0.009197555,-0.11368273,-0.2846855,-0.04519615,0.076053105,-0.042024218,0.010910989,0.16377218,-0.033585656,-0.07155125,-0.17653242,-0.041235343,-0.058179352,-0.023572758,0.13276705,0.027811699,-0.035388365,-0.11230114,-0.058384597,-0.01664308,0.047810815,0.1052807,-0.031596594,-0.10352958,-0.03774164,0.1642865,0.069241345,0.25650114,-0.17961408,0.034807585,-0.031714,-0.053948693,0.064029574,0.071563244,-0.027211756,0.024927078,0.0008860938,-0.021728605,-0.006915579,0.1417108,0.00859879,-0.0007409279,-0.032476388,-0.19320123,0.00888253,-0.0034448728,-0.10366108,-0.051046,-0.044981346,0.056854956,-0.12474657,0.042575084,0.09496037,0.016789056,-0.2239441,0.051600777,-0.02629637,-0.057544444,-0.020206623,0.046816006,-0.040603906,0.11120463,0.21101783
Q8N3Y7,-0.05935897,0.0038435506,-0.066603236,-0.17116946,0.009854011,0.052775655,0.2474999,0.098032765,0.23001578,0.025846358,0.06291212,0.11761609,0.032177456,-0.042605244,0.00910309,-0.11402883,-0.18761787,0.19716486,0.22262706,0.05175948,0.20598255,0.115183555,-0.040418778,-0.0043101422,-0.084688954,0.036004253,0.14052382,-0.15188894,0.2689514,-0.12006485,0.12233415,0.1418728,-0.18570843,-0.017067868,-0.063259155,-0.06836304,0.075695336,0.044017527,-0.054514796,0.017511586,-0.03758978,0.038113855,0.026858151,-0.0056169815,0.011709042,-0.03897804,-0.0455634,0.20577043,-0.09313299,0.032957323,-0.03277606,-0.13383819,-0.05589091,-0.020999169,0.19852906,-0.22949716,0.05150432,0.102390766,0.015692197,-0.26102057,-0.11781395,-0.009277999,0.055942528,-0.055222906
P18627,0.13264331,-0.046199728,-0.04397499,-0.013075456,-0.08127342,-0.13342103,0.20808981,0.11573357,-0.11805367,0.0219374,0.03588891,0.11991307,-0.053472437,0.00034434663,-0.0001847446,0.11661653,-0.065400645,0.053971402,0.0013237856,0.005748898,-0.1657147,-0.018522523,-0.050563727,-0.037440177,-0.13862321,-0.038251508,-0.052785225,-0.18824583,-0.04630929,-0.17523777,0.024935463,-0.10694653,-0.07672643,-0.16176221,-0.054085612,0.013573892,0.08720961,0.019998651,0.02966144,0.0045276894,0.08122947,0.008273648,0.22269663,-0.055608947,0.06713481,-0.02209992,0.038778067,0.2693493,-0.00079993904,-0.025575615,-0.06377217,-0.051250886,-0.19368213,-0.047410004,0.26231867,-0.07312001,0.02634018,0.0632975,-0.09814802,0.1783076,-0.040196672,-0.06835757,-0.21591723,-0.03849522
P55055,0.054712534,0.021389678,-0.04037387,0.12713407,-0.017982632,-0.008943357,0.09115582,0.12599325,-0.18035804,-0.020371057,-0.00057484023,-0.1603398,-0.037548356,-0.04246195,0.018307485,0.05767867,-0.111834124,0.056348853,-0.006501127,0.04984101,0.0049153864,0.12607242,-0.062402155,0.04816676,-0.09650341,-0.049649045,0.23157775,0.014761455,0.22967316,0.13666163,0.09324978,0.07768798,0.14240997,-0.104069725,-0.11235866,0.04208012,0.252379,0.070227385,-0.08349852,-0.11896428,-0.122311436,-0.00019761734,0.08046053,-0.02918937,-0.053679645,0.015524514,0.16679499,-0.04577346,0.032846786,-0.06390105,-0.12028672,-0.047740493,0.0051830187,-0.011111446,0.13317738,-0.13098945,-0.008137144,-0.09600859,-0.07572858,0.036126666,-0.037088048,-0.03156832,-0.040662132,0.096769504
O00472,-0.022350283,0.05152581,0.1336869,0.2388603,-0.04726279,-0.05450794,-0.0018843934,0.011886931,-0.44326794,-0.020481981,-0.09446836,-0.025756571,0.015258327,0.054560866,0.070461795,0.07811873,0.054986376,-0.009894729,-0.03945278,0.029287994,0.040036116,-0.141704,0.16807863,-0.003046995,-0.14893435,-0.057435516,-0.12791052,0.13484918,-0.0035934933,0.072937414,0.0153540615,-0.036544323,-0.19100265,-0.096488446,0.015681155,0.03199643,0.24512887,0.06342909,0.11314769,0.012870911,0.00016776472,-0.03541356,-0.009217086,-0.0229998,0.09763765,0.049677495,0.10187229,0.1063167,0.1377671,-0.10718768,0.09800968,-0.014861531,0.14070328,-0.078690216,0.13264583,0.09751628,-0.1124288,-0.1332807,-0.13592175,0.15475327,-0.07289984,-0.025370792,-0.28599373,0.022663796
P9WQN9,-0.28749204,-0.05348168,0.054461244,-0.10430239,0.02605152,0.006348375,0.20388986,0.11817793,-0.060804002,-0.043524284,-0.022925103,0.1321027,0.08204123,-0.2068539,0.1258283,0.10861878,-0.20966192,0.015665475,0.13690557,-0.017597422,0.020128945,0.14549965,0.08422889,0.018006416,-0.16619202,0.027835168,0.25052765,-0.098159015,0.26302224,-0.20729105,0.123389974,0.108559676,-0.19615828,-0.026687615,-0.105133615,-0.097861156,-0.00032925513,-0.055031624,0.054344364,-0.05435262,-0.0373848,0.026929753,0.0566969,0.023804538,0.003731234,0.032174453,0.04575708,0.25817335,-0.16455868,-0.11547536,-0.00065248087,-0.06716951,-0.28632107,0.042440735,0.24992457,-0.25870645,0.14529598,0.03128718,-0.060939062,0.015006512,-0.087091096,0.00081733614,-0.09453585,-0.0699882
