accession_code,ESM_128_dim_0,ESM_128_dim_1,ESM_128_dim_2,ESM_128_dim_3,ESM_128_dim_4,ESM_128_dim_5,ESM_128_dim_6,ESM_128_dim_7,ESM_128_dim_8,ESM_128_dim_9,ESM_128_dim_10,ESM_128_dim_11,ESM_128_dim_12,ESM_128_dim_13,ESM_128_dim_14,ESM_128_dim_15,ESM_128_dim_16,ESM_128_dim_17,ESM_128_dim_18,ESM_128_dim_19,ESM_128_dim_20,ESM_128_dim_21,ESM_128_dim_22,ESM_128_dim_23,ESM_128_dim_24,ESM_128_dim_25,ESM_128_dim_26,ESM_128_dim_27,ESM_128_dim_28,ESM_128_dim_29,ESM_128_dim_30,ESM_128_dim_31,ESM_128_dim_32,ESM_128_dim_33,ESM_128_dim_34,ESM_128_dim_35,ESM_128_dim_36,ESM_128_dim_37,ESM_128_dim_38,ESM_128_dim_39,ESM_128_dim_40,ESM_128_dim_41,ESM_128_dim_42,ESM_128_dim_43,ESM_128_dim_44,ESM_128_dim_45,ESM_128_dim_46,ESM_128_dim_47,ESM_128_dim_48,ESM_128_dim_49,ESM_128_dim_50,ESM_128_dim_51,ESM_128_dim_52,ESM_128_dim_53,ESM_128_dim_54,ESM_128_dim_55,ESM_128_dim_56,ESM_128_dim_57,ESM_128_dim_58,ESM_128_dim_59,ESM_128_dim_60,ESM_128_dim_61,ESM_128_dim_62,ESM_128_dim_63,ESM_128_dim_64,ESM_128_dim_65,ESM_128_dim_66,ESM_128_dim_67,ESM_128_dim_68,ESM_128_dim_69,ESM_128_dim_70,ESM_128_dim_71,ESM_128_dim_72,ESM_128_dim_73,ESM_128_dim_74,ESM_128_dim_75,ESM_128_dim_76,ESM_128_dim_77,ESM_128_dim_78,ESM_128_dim_79,ESM_128_dim_80,ESM_128_dim_81,ESM_128_dim_82,ESM_128_dim_83,ESM_128_dim_84,ESM_128_dim_85,ESM_128_dim_86,ESM_128_dim_87,ESM_128_dim_88,ESM_128_dim_89,ESM_128_dim_90,ESM_128_dim_91,ESM_128_dim_92,ESM_128_dim_93,ESM_128_dim_94,ESM_128_dim_95,ESM_128_dim_96,ESM_128_dim_97,ESM_128_dim_98,ESM_128_dim_99,ESM_128_dim_100,ESM_128_dim_101,ESM_128_dim_102,ESM_128_dim_103,ESM_128_dim_104,ESM_128_dim_105,ESM_128_dim_106,ESM_128_dim_107,ESM_128_dim_108,ESM_128_dim_109,ESM_128_dim_110,ESM_128_dim_111,ESM_128_dim_112,ESM_128_dim_113,ESM_128_dim_114,ESM_128_dim_115,ESM_128_dim_116,ESM_128_dim_117,ESM_128_dim_118,ESM_128_dim_119,ESM_128_dim_120,ESM_128_dim_121,ESM_128_dim_122,ESM_128_dim_123,ESM_128_dim_124,ESM_128_dim_125,ESM_128_dim_126,ESM_128_dim_127
A5KE01,-0.22625573,-0.2431173,-0.021662034,0.07696281,0.0057806633,0.07359183,-0.043646038,-0.14036088,0.015577167,-0.021511383,-0.010695957,-0.17366974,0.181991,0.24109986,0.085396565,-0.1455591,-0.060901873,-0.14346482,-0.039302193,0.1653751,-0.40821165,0.023818523,-0.020764105,-0.24619886,0.12063753,-0.025807962,-0.026661668,0.06296863,0.07179585,0.07396154,-0.08372596,-0.118869305,-0.061564915,0.20780392,0.35638955,0.017883841,-0.07059992,0.12804058,-0.13671002,0.18264595,0.10330143,0.07995878,0.07767427,0.17468251,-0.1251026,0.13720062,0.36640403,0.21375348,-0.13588992,0.050927844,0.5391397,0.04210464,-0.22442281,0.14165148,-0.013734747,0.096015945,0.112857744,0.22075103,-0.12592368,0.20616607,0.029525846,-0.20823133,-0.1286027,-0.02812139,-0.20634532,-0.12823346,0.42246324,-0.22255453,-0.12519188,0.22067903,0.063814394,0.10102706,-0.22111648,0.034579143,0.20953852,-0.069968455,-0.21752273,0.19399643,0.025899312,-0.04301822,-0.19154385,0.19424534,-0.07728447,0.15923098,0.16447017,-0.018818323,-0.124175325,-0.0385529,0.030719489,-0.059003927,-0.04669373,0.037573587,-0.076907,-0.004038118,0.1332726,-0.14052851,-0.3061882,0.0780489,0.16824572,-0.18064885,0.05143731,0.045671456,0.10862898,-0.3411207,0.0933339,0.09493954,0.13955341,0.025422767,-0.13484329,0.22453913,0.14094087,-0.18460509,-0.14902478,0.03659813,0.057820924,0.025298297,-0.0057891794,0.103974566,0.040327378,-0.035894934,-0.062049903,0.10580869,0.047572106,-0.1819511,-0.15203577,-0.30864412,0.17522457,0.10729494
P23396,0.033820707,0.06667942,0.06900886,-0.12474284,-0.07645644,-0.1563291,-0.118352175,0.047536492,0.046191163,-0.07855246,0.15572895,-0.12613174,0.37468117,-0.013182234,-0.054923702,-0.05819739,0.034816653,0.18581581,0.10195981,0.056729734,-0.21644376,0.07611342,0.08754792,-0.24516204,-0.0965178,-0.18447924,0.20252915,0.24907401,-0.1818276,-0.12905253,0.0014866069,0.07080903,-0.130827,-0.06162909,-0.02255392,0.028625678,-0.058868296,0.14571162,0.015875198,0.068921216,-0.34376368,-0.013915259,0.03621451,0.39803618,-0.004915938,-0.19651183,0.19634789,0.047629435,-0.13385978,0.07224714,0.35975322,0.01749065,-0.00648925,-0.040235665,-0.1821295,-0.29196817,0.20287557,-0.052616954,-0.18483156,0.010731218,-0.07457865,-0.32626343,0.0009815618,-0.1494964,0.04321979,-0.12992091,0.11180465,-0.15577266,-0.21031651,-0.13093908,-0.13757572,0.18367739,0.070702,0.1900731,-0.028465189,-0.071177326,-0.061313465,0.058817856,-0.1808598,-0.017231416,-0.14078668,-0.026639987,-0.13693547,0.08576625,0.14952445,-0.19793478,-0.023390844,-0.049583543,0.15748385,-0.0839599,0.09877012,0.096705094,0.08450405,0.32999676,0.09039369,-0.046166584,-0.26626438,0.07383208,-0.020194411,0.023529202,0.01619668,0.034541257,0.12139011,-0.28333813,-0.069995254,0.022927474,0.16259216,-0.016887302,0.015308727,-0.1404922,0.12449381,-0.30472475,-0.21248272,-0.0847474,-0.06159292,-0.024886593,-0.07614826,0.12262681,0.07817258,0.1375997,0.07846761,-0.09938741,0.06687012,-0.08387974,0.12909995,-0.15402183,0.19823101,-0.061960496
P05451,-0.032955397,-0.16408002,0.11018965,-0.004861814,0.08120741,-0.05549178,-0.23045424,0.21189138,0.24202874,0.031204227,0.052184828,-0.13060421,0.0489379,-0.1825555,0.062993295,0.042851403,0.07086818,0.26653334,-0.2524789,-0.07293545,0.035618473,0.18963678,-0.45919928,0.31969714,-0.15783867,0.11277759,-0.056493938,0.21192998,-0.1348935,-0.13281718,0.072254,0.0012981864,0.29962718,0.06725654,-0.020881958,0.18801516,0.16777839,0.17112565,0.18409869,0.15514678,0.16826755,0.14862177,-0.40178627,0.011096124,-0.23076725,0.23050405,0.2303017,0.4967307,-0.20788136,0.10070325,0.27239734,-0.3288256,0.07151503,-0.089166015,-0.08029601,-0.3913043,-0.2621846,0.08049352,-0.14862132,-0.0019580126,-0.28502458,-0.15195993,-0.18770428,0.07966444,-0.016776916,0.22704089,-0.09192095,-0.099489175,0.20073815,0.05210973,-0.11595788,-0.34183952,-0.015056448,-0.087922156,-0.060328595,-0.2710137,-0.08898382,-0.11294337,-0.27014917,-0.47775787,-0.02981216,-0.058726363,0.2251044,-0.018061932,0.1899552,0.21592176,-0.054362312,-0.36428255,-0.041933127,0.12198839,-0.14061037,-0.1588871,-0.055119283,0.0021777973,0.0029320624,0.20411226,-0.38005507,0.00034192204,0.033085164,-0.47157753,-0.06667263,0.25482696,-0.01735884,-0.35830373,0.26742044,0.11250783,0.19217478,0.17411478,0.2723877,0.18620011,0.11154924,-0.26407987,-0.10857162,0.20699245,0.10611237,0.16124436,0.06705405,-0.20522584,0.049265586,-0.102112025,-0.21143839,0.031996552,-0.19064593,-0.11232852,-0.006359754,0.054871406,0.3060335,0.021973062
O43508,-0.03236658,-0.1315422,-0.24942262,-0.04546673,-0.21939611,0.008573946,0.23493674,0.016299432,-0.120932154,-0.25081134,0.13120195,-0.13831834,0.19393651,-0.4050911,-0.07885902,0.121246085,0.16661857,0.093024746,0.15851976,-0.092739806,-0.071181655,0.10652959,-0.30380467,0.27096674,0.24362853,0.12815414,-0.026855025,0.38138527,-0.009107888,-0.15129647,0.13567981,-0.003987315,-0.17579226,0.05554566,-0.07490861,-0.0871463,-0.14892954,0.1671721,0.2070323,0.22419906,-0.41138342,-0.12563518,-0.18375634,0.30900174,0.08568205,0.054454826,0.13328677,-0.03985,0.025051914,-0.046507265,0.1068117,-0.05717718,-0.20813258,-0.33654448,-0.3782892,-0.6304455,-0.019459993,-0.11020593,-0.113413334,0.022176173,0.021309637,-0.109917074,-0.40613073,-0.22261827,-0.08514278,-0.044572733,-0.124244876,0.2750622,0.080856994,-0.21850486,-0.05599913,0.25057396,0.059170723,0.11107168,-0.1355295,-0.05000741,0.1143717,-0.09607837,-0.30520296,-0.13945484,0.115394264,0.068402655,0.15754883,0.06857405,0.047493048,-0.19632053,0.098862454,0.06689687,-0.3007603,0.17634177,-0.20540297,0.19500539,-0.17319089,0.11203718,0.020770837,0.16547716,0.028801627,0.05065426,0.18259662,-0.13402492,0.055211756,-0.056020796,0.066237286,-0.29638794,0.03158853,0.131566,0.15431064,-0.1405827,0.08909265,-0.07021143,0.09467277,-0.16737166,-0.22485353,-0.14498496,0.119564906,0.11446783,-0.3034749,0.12364747,-0.047073532,-0.102935195,0.19064867,-0.008240607,0.13776931,-0.037981033,0.01269413,0.17660235,0.28744397,0.022522714
P10275,0.2426847,-0.04070322,-0.5076131,0.21330613,-0.32615963,-0.21034408,0.32013598,-0.16632266,-0.25523016,-0.37195653,-0.1635522,0.04659436,-0.17401315,-0.16556485,-0.0058643743,0.10919146,0.23380505,-0.1367963,-0.12296743,0.4291295,0.050699066,0.07543889,-0.16273639,0.15540834,0.08087795,0.034633115,0.0143103,0.59662837,0.19247559,-0.17441179,0.12139602,-0.03462359,-0.03543478,-0.06409212,0.036578935,-0.07219263,-0.07972218,-0.29648134,0.1649121,0.2654311,-0.29268888,-0.33584544,-0.1636213,0.09958989,0.09526744,0.19868067,-0.018090475,-0.440606,-0.010551578,-0.00070557295,0.15328357,-0.066857964,-0.046358235,-0.20907871,-0.3894836,-0.35826105,-0.077756315,-0.07112639,0.08116509,0.5061966,0.27512872,0.40188968,-0.62259865,0.24594326,-0.09047951,-0.11878899,-0.10816964,0.28791898,-0.302907,-0.41405484,-0.06223236,0.23718466,0.067638345,0.07721527,-0.08641304,0.16775137,0.22008215,0.13037583,0.08400329,-0.09402868,0.17041141,-0.042868804,0.10388909,0.26645258,-0.19164515,-0.1312151,-0.0071411757,0.21744235,-0.2416926,0.3051361,-0.16452192,0.26042992,0.04335539,-0.004400313,-0.16047199,0.02100204,0.30364603,-0.032607596,0.45429093,0.21484512,0.121956624,-0.11383386,0.07353306,-0.3792654,-0.2989682,0.1652761,-0.034994833,-0.108450025,-0.3266074,-0.16737369,-0.09328638,-0.3850596,-0.05479925,-0.38459957,0.20119244,0.22579667,-0.2324318,0.2980422,-0.17391907,-0.077195525,0.25048506,-0.30532005,0.15861282,0.13073853,-0.27889943,0.28255895,0.08264341,0.03869474
Q61371,-0.03447394,0.2843775,-0.18724538,0.2441978,-0.0009211488,-0.1539891,0.042656764,0.02144032,-0.25914294,-0.21379209,0.09955466,-0.014187679,0.086931154,0.27711073,-0.1507602,-0.361812,-0.02698762,-0.16995713,0.03350465,0.21945861,0.014176767,0.043323487,0.08282132,0.32483438,-0.21118948,0.08013306,-0.21581483,0.36629358,0.17239389,0.041985333,0.010156602,0.005704157,-0.1907049,-0.11478953,-0.12504065,0.111670375,-0.002537176,-0.0102454,0.046247534,0.034116063,0.019774705,0.07029917,-0.13318142,0.041460276,-0.07931122,0.084008895,-0.0218007,-0.25201136,0.15320513,0.15870962,0.3095275,0.053187467,0.1225645,0.14026359,-0.05993158,-0.040332347,0.31870008,0.09128043,-0.032655887,0.006738864,0.002997443,-0.014635477,-0.09962816,0.24337967,-0.18379486,-0.40257183,0.0870988,-0.2972135,0.047893412,0.016106494,0.14391729,-0.12632813,-0.22544974,-0.13247159,0.19173698,0.030888796,-0.169547,0.025925294,0.3238173,0.12873596,-0.06314679,-0.1857349,0.11665058,0.058059417,0.059903786,0.12015178,-0.09465706,0.0925493,-0.16997898,-0.23597094,0.1861349,0.1722611,0.08049337,-0.079623625,-0.0039525907,0.10107179,0.108185165,-0.21274982,0.016673557,0.1811209,0.17348197,0.13193884,0.1970205,-0.19505873,0.017822504,0.38560483,-0.072808474,-0.15563917,-0.13839966,0.31420186,-0.27550644,-0.13379668,0.121298045,0.0068978257,0.07012685,-0.084381916,-0.0037800185,0.14703476,0.10789978,0.010013033,0.035661962,-0.118059844,0.2638262,-0.22066084,-0.07406336,0.11643565,-0.092158325,-0.22070637
P21375,-0.057866585,0.060989022,-0.25809136,-0.20356579,0.03624438,0.060375515,0.11154668,-0.1205671,-0.054894477,-0.24238673,0.0022064596,-0.034474224,0.13153361,0.080744796,-0.12758714,-0.3352912,-0.060623445,-0.044924255,0.027764156,0.092852294,0.10538255,-0.19945471,0.019314356,-0.20269734,-0.21338567,-0.015675269,-0.26052862,-0.019512583,0.10969088,0.010369442,-0.09437147,0.1295237,-0.041281164,0.22443129,0.19982138,0.089446366,-0.06908448,-0.0528849,-0.1635595,0.034392282,0.11504532,-0.020047296,-0.007332176,-0.05255482,0.1596807,0.054650594,0.4087554,-0.1036482,-0.089164495,-0.21250966,0.16275609,0.053030603,-0.22030783,-0.13959813,0.07742366,0.02923654,-0.042605974,0.295736,0.09432799,-0.117073864,0.09855979,-0.0017113686,-0.23036075,-0.15294963,-0.16086262,-0.17960995,0.20200858,0.18199587,-0.19107035,0.113179475,0.09997184,0.026599407,-0.08811779,-0.005487675,0.16954356,0.05586074,-0.25986606,-0.095892236,0.13694072,0.08726726,-0.087930836,0.035146378,0.121458605,0.13641842,-0.071816824,0.04224413,0.06345883,0.2920833,-0.10535848,-0.17060414,0.022542376,0.04612471,-0.008827642,-0.03427276,0.12611106,-0.16894843,-0.09231328,0.10666847,-0.0038747154,-0.017562106,0.029631415,-0.12434314,0.12002248,-0.2104531,-0.12001647,0.15605557,0.108790554,0.096738294,-0.002557844,0.11129731,-0.024792392,-0.15680295,-0.21565197,0.060487375,-0.06189771,-0.12270817,0.059786793,-0.17872782,0.24504624,0.033422545,-0.20456612,0.18268436,-0.04850015,-0.101728536,-0.113899745,-0.05648853,-0.08210148,0.08832446
Q9BZR9,-0.094207734,-0.105585426,-0.26880714,0.032476712,-0.1017438,0.0040303282,0.15023413,-0.2271034,-0.08301464,-0.45299643,-0.009612218,0.20150796,0.061937246,-0.079341,-0.015780695,0.07560651,0.09551884,0.09191013,-0.06021331,0.037587885,0.050140996,0.14212967,-0.03742092,0.12095414,-0.021366857,0.11717909,-0.19177446,0.23790376,0.14296207,-0.1034884,-0.113033384,0.086113304,-0.118982,0.042447228,-0.20930389,-0.09228824,0.0108095035,-0.27159935,0.17467493,0.062443543,-0.19847116,-0.013010077,-0.29458997,-0.124073386,-0.04757707,0.1306386,-0.07449274,-0.09291998,-0.053782146,0.2677675,-0.04911057,-0.09603023,-0.10748942,-0.021296196,-0.18208215,-0.045048743,-0.07457696,0.25319082,0.025767252,0.08903063,-0.086674295,0.30060917,-0.4571942,0.18936487,-0.123309486,-0.07321918,-0.15475702,0.08864861,-0.07461096,0.048619296,-0.14608026,-0.21224043,-0.20804659,-0.016865524,-0.081265524,-0.12399078,-0.05865865,0.038294315,-0.039464258,-0.23194733,0.14963293,-0.10234368,0.012274013,0.037756193,-0.039709,0.06233693,-0.025192045,0.3669174,-0.0023073703,0.22816849,-0.2210509,0.16780719,-0.13074306,-0.014377221,0.28447482,0.076282755,0.10652705,-0.32185668,0.0809332,0.049096555,0.10872666,0.054055512,0.073886216,-0.23283328,-0.032003574,0.3600544,0.00451711,0.132684,-0.16979426,0.09365249,-0.0086373165,-0.32729673,-0.27157575,-0.10645224,0.10657925,-0.025917333,0.039193895,0.1248699,-0.18054155,-0.02938513,0.024955533,-0.14346805,0.13838832,0.21005124,-0.07582628,0.03793453,-0.31996366,0.090530455
Q7YZX3,0.10417761,-0.05086417,-0.048569605,-0.20179632,0.022226129,-0.17922999,-0.10712277,-0.2722872,-0.06970767,-0.38558432,0.010940529,-0.12266817,0.25523087,-0.037305854,-0.06786378,-0.16317166,0.020210467,-0.05573384,0.14027826,0.09002008,-0.17072247,-0.13168752,0.023551166,-0.42170474,-0.060691368,-0.10095,-0.0094754435,0.18565366,0.20734897,-0.15427901,0.03429702,-0.042151954,-0.039053544,-0.042292044,0.0014949478,0.100641266,-0.15701926,0.16762336,-0.0165212,0.16561314,-0.36198756,-0.10225639,0.10086697,0.056913923,-0.09936999,-0.18981984,0.13293113,0.06489187,0.18253839,0.07960269,0.30427614,0.029251708,-0.15166256,-0.07127617,0.12938592,-0.091795795,0.15610144,0.063155375,-0.16724645,0.113481715,0.023400094,0.06344713,-0.23787749,-0.14781706,0.0840537,-0.2917232,0.2814876,-0.186508,-0.1854201,-0.123431325,0.16896889,0.24318577,0.096526295,0.028434994,-0.007719214,-0.1780931,0.0022992408,0.052670427,-0.019775018,0.15046808,-0.21256937,-0.06109583,-0.18021742,0.016986225,0.1321967,-0.15469447,-0.08531125,0.0024103224,-0.20877475,-0.05083406,-0.03698632,0.2556994,0.19292504,0.17898254,0.023586452,0.17033443,-0.18327042,-0.091025025,0.15591364,0.093687534,0.041719683,-0.1321111,0.044389483,-0.4617454,-0.03546727,0.12183957,0.0068911854,0.052796945,-0.09782626,0.011573048,0.034940995,-0.13672289,-0.17201373,-0.04795696,0.21251886,-0.03756412,-0.0639838,0.08306814,0.25559992,0.12972155,-0.033529036,-0.17499132,0.134221,-0.14178418,-0.17530067,-0.251581,0.014022227,0.2026816
P0ACC1,-0.3396393,-0.12725285,0.06548673,-0.26600736,-0.0018310957,-0.23667729,0.027619094,0.19029628,0.26233974,0.20869105,0.22542012,-0.16909057,-0.06334777,-0.054171357,-0.08161828,0.03703326,-0.009161957,0.32573056,-0.2614507,-0.24500099,-0.33826554,-0.32392538,-0.17522973,-0.36956558,0.1812369,-0.016091935,0.1406384,-0.26284495,-0.12517247,-0.082898326,0.13582209,0.3016217,0.0261326,0.026069831,0.34590006,-0.17760095,0.18981831,0.19467849,0.16530192,-0.0029391944,0.061516456,0.08071257,-0.094373,0.0043979622,0.16738483,0.10125315,0.1204301,0.3949625,0.044739462,-0.19806913,-0.16660377,0.0028439555,0.06828654,0.18000549,0.15115389,0.03521326,0.025180962,-0.18211104,0.02987001,0.2925364,-0.067045674,-0.2892142,0.18285161,-0.26938385,-0.068467505,-0.114809945,0.049869247,0.036269583,-0.06953952,0.29393646,0.066327,0.11001639,-0.01890158,-0.10734092,0.23565222,-0.034015603,-0.07731856,-0.102400854,0.21290906,-0.25711024,-0.13006046,-0.14468405,-0.22155988,-0.10929928,-0.2293807,0.019449458,-0.35633674,0.052696683,-0.16508825,-0.06679937,-0.24773908,0.073888294,0.047472622,0.33897728,-0.20756221,-0.103126556,-0.24167407,-0.10750985,-0.04845863,-0.3136221,0.020605162,0.06698091,0.07663496,0.04669612,0.105201766,-0.2190396,0.22121902,-0.09171487,0.092166536,-0.073321454,0.30802655,0.04503268,0.14056353,-0.17503402,0.16192624,-0.05684971,-0.07426864,0.10013116,-0.10742201,-0.024049256,0.030845381,0.23079611,0.094704755,0.06938878,0.16771443,-0.22146137,0.06873974,0.2534763
P54253,0.17016627,0.36980847,-0.132166,0.32354218,-0.19560769,-0.097080156,-0.0832754,-0.13381091,0.18255867,-0.08110932,-0.030863635,0.15113847,0.093415156,-0.018528568,-0.23031873,0.103244394,0.2603407,-0.0166022,0.1560773,0.4545365,0.07395366,0.116138235,-0.18107906,0.019537032,-0.26740107,-0.13800773,-0.11535989,0.6463594,0.019487865,-0.2688638,0.010692686,0.17466012,-0.11821121,-0.16187902,-0.14535156,-0.083517976,0.07408516,-0.22807589,0.08753408,0.3502814,-0.40925214,-0.0774025,-0.17376974,-0.10122469,-0.15916237,0.3303728,-0.062076483,-0.5388084,-0.33962026,0.07663459,0.08795637,0.08451073,0.12523262,0.09843817,-0.21039373,-0.37203306,0.1602807,0.32784355,0.0023119533,0.46527952,0.056962103,0.26402113,-0.87127215,0.15573673,0.14084336,-0.3040446,0.030181587,0.18745244,-0.023914691,-0.20560752,-0.15058807,-0.4101592,-0.029661143,-0.15849695,-0.16974078,0.07530446,0.09290424,0.27604648,0.17966895,0.031661652,0.16836452,-0.27271193,0.2307114,0.19666778,-0.14927292,-0.17888099,-0.105003156,0.24818213,-0.054666344,0.30989203,0.24337272,0.051063064,0.22620359,0.45430058,-0.12400293,-0.15261215,0.0045017973,-0.038513042,0.19189431,0.13896063,-0.31297508,-0.11649831,-0.20616782,-0.29982498,-0.030677918,0.1637007,-0.119963065,-0.16788185,-0.34780383,0.009705715,-0.14206502,-0.50670826,0.040923394,0.008320354,0.021868423,0.0051931925,-0.1662839,0.31077123,0.112810135,0.22959766,-0.044647284,-0.27262926,0.087934315,0.28660303,-0.40431762,0.21661784,-0.07777827,-0.018058062
P0A6L0,-0.05506306,-0.26919088,-0.05780429,-0.10191593,0.10919915,0.039408352,-0.0016684681,0.012786837,0.0031368155,-0.08288172,0.009781107,-0.12520257,0.25733185,0.12534815,0.004805967,0.08124912,-0.06384945,0.07557447,0.083774924,-0.110560894,-0.29512239,0.13083452,-0.0036152368,-0.35242417,0.17905065,-0.14573209,0.07864721,0.15074888,0.048019852,-0.039670154,0.23788461,-0.23374881,-0.004328261,0.15058903,0.10630418,0.07816279,-0.021575037,0.27578297,0.09461237,0.13671005,-0.11373945,0.055725627,-0.1803671,0.31769654,0.015782118,-0.11406556,0.13661247,0.23179734,-0.00521815,0.24125355,0.39474148,-0.13166276,0.017469661,0.068941996,0.0049225297,0.011254467,0.18955281,0.1623455,-0.30080852,0.30234608,-0.05549586,-0.14549872,0.038565584,-0.109709874,-0.14720455,-0.119206816,0.23193875,-0.24770337,-0.29618776,0.008892167,0.011565141,0.24357401,0.04320024,0.18541364,0.21857658,0.101718456,-0.0017600777,0.22634578,0.10665584,-0.054969944,-0.21534768,0.060603976,-0.11981108,-0.0026123216,0.22271404,-0.09096545,-0.03406304,-0.17558642,-0.07928811,-0.015358634,0.0016287058,0.06457943,0.04556628,0.36373448,-0.013973972,0.09460222,-0.5009911,-0.1683405,0.19457422,-0.26084775,0.21522987,0.0018729288,0.098775476,-0.17502621,-0.047212217,-0.13097353,0.041618817,-0.15701675,-0.25377595,0.13877103,0.28047687,0.035846904,-0.05884867,-0.09250268,-0.07613072,0.004061509,-0.123459026,0.08100824,-0.03456534,-0.24052215,0.029320143,0.033430304,0.14720559,-0.12053493,0.018451998,-0.32429072,0.32782292,0.095316425
P15208,0.0013357736,-0.10049528,-0.2030203,0.101289056,-0.090381056,-0.14146838,0.1585749,-0.31724775,-0.058131345,-0.32692286,0.050048858,-0.063944116,0.09266651,-0.101689436,-0.12669864,0.008723479,-0.030808851,-0.20746136,0.13610725,0.022775121,0.2357141,0.19623075,-0.15774164,0.3525412,-0.081981555,0.083237395,-0.10906245,0.33900043,0.08576341,-0.28708428,0.14248762,-0.076639906,-0.03835956,0.0966226,-0.16640836,0.0741152,-0.32960927,-0.07101014,-0.109011345,0.23512602,-0.30142757,0.37205335,-0.056390934,-0.07186647,-0.26769266,0.19904067,0.12375823,0.011374758,0.1280554,-0.00043181068,0.15877739,-0.05675453,-0.38149408,0.038453195,-0.18260676,-0.4547801,-0.21083564,0.27699995,-0.046908963,-0.32911256,-0.089737885,0.19300655,-0.55407774,0.1940458,-0.042588767,-0.49164197,-0.11237351,-0.04322584,0.06698348,-0.11641443,0.1351864,-0.1849021,-0.045244716,0.2768107,-0.14624925,0.19834471,0.028243516,-0.09513242,-0.16402565,0.16918328,0.25686288,0.2425007,0.0152793,0.13383332,0.13871129,-0.22072521,-0.118071824,0.3155507,-0.08307997,0.09421835,0.18605074,0.21076947,0.02582639,-0.23601113,0.20107761,0.23897989,-0.0047969744,-0.008031355,0.06029742,-0.03711491,-0.0887283,-0.0031782333,-0.04505743,-0.36056754,-0.055176437,0.048482493,0.04417035,0.24805368,0.090603985,0.08160551,-0.36069748,-0.091569364,-0.22960228,0.10867681,0.19522263,-0.13308106,-0.19338387,-0.01158683,0.1341148,0.022627713,0.13531187,-0.05394448,-0.100361496,-0.07566039,-0.089316204,0.03983997,-0.012328617,-0.026312806
P11940,-0.19045468,0.15472193,0.27646008,0.19391131,-0.33250675,0.042347338,-0.36036116,0.14486746,-0.13400526,0.09201506,-0.32432464,0.07235117,0.20180865,0.23590606,0.2759667,-0.0685342,-0.22240928,0.061702684,-0.096888855,0.18056026,0.33249208,-0.11224669,0.48677495,0.239694,-0.21604097,0.27583408,-0.34218958,0.42369616,0.29336515,0.01708205,0.11809574,-0.042499807,0.052056022,-0.14649907,-0.1868357,-0.14583673,-0.15739585,-0.19854005,-0.1922794,-0.245852,-0.10407485,0.21140912,-0.10533549,0.009412933,-0.012150906,0.20436686,0.2540238,-0.19469821,-0.2361339,0.22130352,0.04062795,-0.25559494,0.23289236,0.07013035,0.15690792,0.31623536,-0.05739075,0.08112199,0.10318553,0.32482764,-0.15014789,0.081729606,-0.29663834,0.111337975,0.12356592,0.11813879,-0.19717413,0.25949514,0.0463607,-0.07811917,0.09662225,-0.20274313,-0.06134204,-0.29343203,-0.101254135,0.0057666935,-0.16043165,0.2535085,0.29151708,-0.43646696,0.11169863,-0.33952022,-0.19648464,0.031026658,0.18971217,0.35026845,0.13400109,0.009960417,0.054035075,0.057797946,0.25796363,0.08276006,0.14636788,0.171233,0.124341704,0.20247501,-0.0020224527,-0.09779541,0.18562955,-0.015532762,0.11239687,0.00806365,-0.04882621,0.065621786,-0.005887676,0.41662395,-0.18713132,0.25500712,-0.39496332,0.2813824,-0.07307646,-0.13195565,0.07797544,0.1826855,-0.24964713,-0.07384704,0.110147685,-0.075347506,-0.04823472,0.41123775,-0.030780368,0.29193872,-0.014703535,-0.005506685,0.29218608,0.1467987,-0.021644969,-0.15138245
Q96EB6,0.032040555,0.037600808,-0.22452965,-0.022416864,-0.030547924,-0.14044736,0.091400325,-0.14725628,-0.30172208,-0.40545434,-0.048053544,-0.19888945,-0.010048181,-0.12788782,-0.0483478,0.09494117,-0.025815263,-0.104068145,0.05699964,0.20290057,0.15730104,-0.07342345,0.09862474,0.09402689,0.030698664,-0.03783236,-0.114184484,0.28203282,0.17818765,-0.20149535,0.10359177,0.023099799,-0.020222748,-0.038514916,0.01630862,0.057854038,-0.17669633,-0.13189529,0.11975607,0.057170395,-0.44452155,-0.01028353,0.1364217,0.2890673,0.09718634,0.048475184,0.1365482,-0.16375871,0.18639198,0.053106315,0.20516315,-0.13201772,-0.19888783,-0.064850345,-0.093182005,-0.36924526,-0.12913656,0.015204867,0.02034666,0.010572029,0.13946414,0.18548207,-0.4113457,0.06583746,-0.16736299,-0.24326043,-0.12922192,-0.04022842,-0.13847698,-0.15587346,0.24596822,0.30334762,0.09518147,0.08047007,-0.02245003,0.067410305,0.11708114,-0.06819247,0.11500022,-0.061699636,0.0017102659,-0.103660904,-0.09997652,0.062718585,-0.0776679,-0.121496625,0.08901493,0.114360765,-0.030742664,0.059535436,-0.13023394,0.32000655,0.06385437,-0.049526192,-0.019780347,0.18631503,0.19728127,-0.123236746,0.28830776,0.28481427,0.1495091,-0.18053855,0.098984316,-0.36992857,-0.121971786,0.20047209,0.037938684,-0.03248824,-0.10137419,-0.13879344,-0.040207025,-0.17670298,-0.21365671,-0.16718295,0.081451654,-0.06905673,-0.14577942,0.17818613,-0.0022176392,0.15916054,0.04030399,-0.08692624,0.08090145,-0.035883136,0.04516209,-0.02842883,-0.07069551,0.010405734
