accession_code,ProstT5_32_dim_0,ProstT5_32_dim_1,ProstT5_32_dim_2,ProstT5_32_dim_3,ProstT5_32_dim_4,ProstT5_32_dim_5,ProstT5_32_dim_6,ProstT5_32_dim_7,ProstT5_32_dim_8,ProstT5_32_dim_9,ProstT5_32_dim_10,ProstT5_32_dim_11,ProstT5_32_dim_12,ProstT5_32_dim_13,ProstT5_32_dim_14,ProstT5_32_dim_15,ProstT5_32_dim_16,ProstT5_32_dim_17,ProstT5_32_dim_18,ProstT5_32_dim_19,ProstT5_32_dim_20,ProstT5_32_dim_21,ProstT5_32_dim_22,ProstT5_32_dim_23,ProstT5_32_dim_24,ProstT5_32_dim_25,ProstT5_32_dim_26,ProstT5_32_dim_27,ProstT5_32_dim_28,ProstT5_32_dim_29,ProstT5_32_dim_30,ProstT5_32_dim_31
P28482,0.25305277,0.04145643,-0.49982753,0.18404773,0.09768261,0.38506913,-0.29817393,-0.3846881,0.21244049,-0.25527424,0.10639919,0.23746729,-0.048444867,0.23651654,-0.110569425,0.053313807,0.06647985,0.12539893,0.34395948,-0.14382008,0.061537426,-0.038300335,-0.15056351,0.04910931,0.12337844,0.15441577,-0.11517609,-0.029656962,-0.02172682,-0.082718216,0.07310128,0.05286779
P09914,0.23537342,0.110299535,0.08528299,0.050122917,0.040310178,0.15890536,-0.40632463,-0.21565059,0.16251175,-0.18669319,-0.06326985,0.19092605,0.0677049,-0.22697565,-0.2131159,-0.31770957,0.11580679,0.1905672,-0.03130935,-0.059351817,-0.20135812,-0.49474442,0.046067324,0.27823585,0.5913821,0.20437415,-0.20700875,-0.033069372,-0.053364217,0.24463831,0.29471943,0.13037133
Q7Z3B3,-0.300475,-0.07534647,0.25562266,0.09459505,0.14743932,-0.20612328,0.44747877,0.50715226,-0.032153208,0.04230111,-0.22702193,-0.2359228,-0.22318266,-0.15230149,0.11137047,-0.030474871,0.11309256,0.13835791,-0.20846628,0.14325634,0.008075233,-0.15696797,0.18951567,0.132013,0.035764694,0.004682118,0.08624596,0.0090321,0.28196546,-0.044967,0.69790196,-0.22024201
O95868,-0.2155107,-0.028740063,0.45650303,0.17285053,-0.1563993,0.071583375,-0.23232923,0.08996201,0.2657174,0.5390609,-0.09816432,-0.061583303,0.3578114,-0.25408724,-0.16322303,-0.27726844,0.25115663,-0.2647477,-0.32909468,-0.5964806,0.3940368,-0.29626265,0.26319784,-0.04906538,-0.16752857,-0.33183202,-0.14862743,0.14377552,0.3024619,-0.033059318,-0.20970619,0.3079124
E7EZF3,-0.058131203,0.09393886,0.12716645,0.14004746,0.053281147,0.3555948,0.05185625,0.15629685,0.37040427,0.406393,0.2150435,-0.10795242,0.11069673,0.01952719,-0.26222742,0.12239354,0.12675488,0.2795075,0.11675158,-0.11298256,-0.06784343,0.11937992,-0.07084954,-0.26328093,0.22938569,-0.23913261,0.04402206,-0.21086958,0.23468241,0.14796253,0.016572159,-0.1444362
Q16659,0.024462283,-0.067506924,-0.13776132,0.16891682,0.0444641,0.4565207,-0.031114906,0.17412731,0.13513398,0.011718355,-0.10995844,0.06572083,-0.06956684,-0.108108945,-0.24887538,-0.16635916,0.17662361,0.4823754,0.18860835,-0.10121099,-0.028397895,-0.2321287,-0.07689215,0.2190969,0.18141653,-0.037334003,-0.07979769,-0.029510781,0.014197547,0.05845392,0.43942788,-0.007538628
O14526,-0.2647122,0.07906909,0.25074306,0.22623965,-0.31186822,0.09174505,0.38362867,-0.20566702,0.44024512,-0.14119682,-0.3777617,-0.04324784,-0.25485754,-0.15648326,0.026324809,0.15066335,-0.21214966,0.3379814,-0.023826033,0.3290534,0.25966874,-0.044536456,-0.056229766,0.18906331,-0.16465491,0.06833705,0.2701708,0.04155194,0.3091022,0.011780487,0.29841012,0.07185687
P14099,0.15503876,-0.018180206,-0.09119243,0.1599304,-0.004886437,0.3380738,-0.27800694,-0.00396619,0.112007774,-0.02392757,-0.117510885,0.17023069,-0.032970756,-0.044845894,-0.077453844,-0.27826735,0.065115385,0.26635128,-0.008431703,-0.22551958,0.018357277,-0.41814077,-0.09036943,0.23841578,0.2098871,0.096256755,-0.24754024,-0.089573085,-0.0063642636,0.014888974,0.25727892,0.24480422
Q9Y0D3,0.27363402,0.19205737,-0.119268335,0.08499805,0.049260747,0.031198427,-0.34534964,-0.44582483,-0.051993478,0.023078158,0.37202325,-0.13177505,0.053330064,0.34149253,0.05536855,0.16472904,-0.1717131,-0.008699648,0.3276447,-0.44428998,-0.0436113,0.0062651634,-0.3477463,-0.09079577,0.09535934,0.019713307,-0.27728656,0.17731172,0.22461367,0.12192563,-0.24647254,-0.05109014
Q9CW03,-0.1257977,0.4926579,0.3002704,-0.13950022,-0.15634286,0.039072998,0.24160284,-0.60662305,0.2836842,0.015481494,-0.035103664,0.01993528,-0.46652037,-0.12751737,0.17917585,-0.0832313,-0.33511555,0.48147827,-0.0011738837,0.29675126,-0.24391364,-0.15167971,0.1659048,0.49453634,0.24565737,0.24195863,0.037643798,0.15042965,-0.015937053,0.041315522,0.20687056,0.21578135
P02585,0.4110676,0.2011686,0.0047827438,0.41694888,0.41080943,-0.21293135,-0.18660906,-0.5755567,-0.16341294,-0.24302566,0.56247276,0.027359053,0.101780266,0.035448693,-0.1298492,-0.24524423,0.22395173,0.33739167,0.2677009,-0.20359287,-0.34312293,-0.21686943,-0.011712197,0.18144852,0.3645466,0.065241896,-0.24675053,0.108249225,-0.27607417,-0.11777336,0.12687391,0.37026078
O54983,-0.025785282,-0.058592588,-0.06245286,-0.034014322,-0.5884227,0.38022318,-0.611367,-0.34190387,-0.1891925,0.09397042,0.055410106,-0.029672325,-0.014438644,-0.108785115,0.08209772,-0.14093414,-0.0061039105,0.020566113,0.14109212,-0.52995074,0.14737338,-0.29039297,-0.3922187,0.16432653,0.14884879,0.21918185,-0.26055044,0.35167152,0.2198697,0.22104348,-0.1823217,0.11107211
Q9H6Y7,-0.11199144,0.032181516,0.12652034,0.45222682,-0.31277454,0.13479996,0.281105,-0.27269652,0.39401975,-0.007602498,-0.057146367,-0.12174514,-0.10744095,-0.039594673,0.12535498,0.049231194,0.061883062,0.32478458,0.05920948,-0.03912594,0.30029923,0.034717306,0.01965126,-0.065724224,-0.28254575,-0.120247625,0.038515933,0.0873152,0.1589388,-0.16478287,-0.09438074,0.3621605
P01704,0.041136518,0.2026676,0.21148866,0.09609046,0.14159293,0.09098011,-0.4593659,-0.013080753,0.17400862,0.7356515,0.1433968,-0.18738429,0.35008848,0.05882203,-0.2369208,-0.2269173,0.10442741,0.10475978,-0.20756665,-0.6303805,0.024876218,-0.10298945,0.15828612,0.007103935,-0.22377244,-0.28894892,-0.40808806,0.05192998,0.1543212,0.08344606,-0.41981366,0.2804819
P0CY35,0.3057118,-0.1562095,-0.74152297,0.24093914,0.24982561,-0.003864646,0.058851734,-0.23219836,0.38828686,-0.17183167,0.25136393,0.26524058,-0.4600965,0.55978924,0.13156745,0.07274054,-0.00022420287,0.22863314,0.3202999,0.1845011,-0.13861221,0.023612127,0.062683016,-0.54584616,0.05913441,0.15350732,-0.3012338,0.30608043,-0.010389328,-0.13273568,-0.33458745,-0.31992263
O48737,0.17500739,-0.14038762,0.10571291,0.58149123,-0.087944314,0.12687121,0.117136896,-0.079684325,0.08155515,0.15078065,0.06930573,-0.2823351,0.13082981,-0.20781636,-0.16101456,-0.0060954243,0.3859719,0.2622487,-0.040063523,-0.31529027,0.2201432,0.07164352,0.02347387,-0.006018892,-0.15704006,-0.38434866,0.010983974,0.2102476,-0.07788805,-0.2619452,-0.18578541,0.41163456
O24146,-0.021653116,-0.00029365718,-0.5338122,0.06344782,-0.16441321,0.5684786,-0.5230092,-0.24781531,0.09995766,0.0116006285,-0.06280507,0.31664562,-0.2118999,-0.052384533,-0.03941556,-0.1960597,-0.05197157,0.1182117,0.368836,-0.23015289,0.24288438,-0.13423255,-0.066616565,0.22375193,0.13760673,0.1858369,-0.15408924,0.16464487,0.027297061,-0.18983051,0.10156548,0.112586245
Q9JL25,0.15834846,0.10070035,0.050613366,0.45003065,0.112738624,0.04180067,0.26920536,-0.23249301,0.14494154,-0.08327997,0.30027837,-0.1587109,0.14313656,-0.15068439,-0.20652315,-0.009533465,0.392987,0.19591701,0.2431581,-0.10930808,-0.007366364,-0.007118359,-0.047800805,-0.13644578,0.16750582,-0.2641985,-0.023634471,0.23640068,0.037013777,-0.111404404,0.039464507,0.103582546
H2C3I7,-0.074617445,-0.09305802,-0.22290885,-0.051863946,-0.6670678,0.5145273,-0.57391477,-0.36288273,-0.14453132,0.009033307,-0.049259704,0.11593698,-0.10900776,-0.24778122,0.07153299,-0.22050205,0.08527279,0.040379215,0.12462354,-0.4028601,0.19967926,-0.314323,-0.31661707,0.2165461,0.21304725,0.27755708,-0.17659557,0.38232556,0.13757613,0.13602059,-0.06670727,0.104795516
P40054,-0.0028309524,-0.1111137,-0.33977696,0.0057192724,-0.3212297,0.326058,-0.077682674,-0.42221895,0.1671298,-0.054236352,0.018410075,0.0022349507,0.038849264,0.15919313,0.1947841,-0.10048121,0.01832889,0.10648142,0.077166215,-0.08920274,0.08334439,-0.20057347,-0.14818352,-0.016017035,0.032515258,0.22603208,-0.19293538,0.13973042,0.047932453,-0.009030035,-0.06511377,0.042119995
Q07637,-0.09025869,-0.14247489,-0.3371262,-0.05289664,-0.5900089,0.5136211,-0.4770191,-0.32148755,-0.095720544,0.0419766,-0.05417202,0.12571287,-0.14041145,-0.15770024,0.11801437,-0.2474347,0.05265286,0.094577715,0.17451844,-0.333722,0.17838328,-0.3028813,-0.2154004,0.17712072,0.13974799,0.2790052,-0.20933995,0.3811284,0.0779421,0.03756961,-0.06171498,0.0655995
Q8DQX8,0.015000805,-0.047352463,-0.17915425,0.005590869,-0.600841,0.39410368,-0.5179325,-0.3603059,-0.22471264,0.0515009,0.17799193,-0.05018416,-0.16601343,-0.13443047,0.06255134,-0.07024057,0.07574686,0.10471023,0.2433376,-0.39973736,0.055960026,-0.15175883,-0.35733485,0.049874365,0.25645596,0.2342712,-0.19082165,0.4557033,0.16011676,0.17478818,-0.21184793,-0.01540846
Q9H0A6,-0.010900214,0.1762109,0.41289672,0.246642,0.0030395724,0.028300375,0.29110247,-0.14486173,0.17731631,0.13786578,0.25927088,-0.14776134,0.0008094311,0.033341326,0.1463345,-0.08200112,0.036617666,0.18079256,-0.081730224,0.017132297,-0.104656644,-0.03164476,0.045038316,-0.09060876,0.32439083,-0.053847738,-0.05666133,-0.12536514,0.2407363,-0.036525544,0.10865103,0.20582265
O33983,-0.06450586,0.0027413666,0.053982064,-0.06924676,-0.17234427,0.39034846,-0.14282212,0.022269078,0.3216069,0.39940593,-0.009107318,-0.051183164,0.17119485,-0.05811296,-0.102581106,-0.018367022,-0.06375243,0.03447683,0.17979318,-0.25898552,0.07670069,-0.16943245,-0.12291247,-0.11587836,0.20355098,-0.12369033,-0.13882774,0.07200819,0.24865088,0.16511554,-0.111889094,-0.16212556
O50202,0.08169161,0.011550561,-0.14625767,0.15188748,-0.08766692,0.20748147,-0.02714923,-0.41542134,0.19041097,-0.14850771,0.021963287,0.060129717,-0.0224801,0.04496879,0.21062955,-0.2562581,-0.087897435,0.22525829,0.14005291,0.059047446,-0.03043177,-0.24663225,-0.03970864,0.16576985,0.17654116,0.2115679,-0.1907216,0.023134232,-0.050439022,-0.071665056,0.10191123,0.2148035
Q59263,0.00401558,-0.039022163,-0.020680733,0.039941467,-0.26442406,0.24583837,-0.34639132,-0.24756485,-0.030426998,0.1258978,0.0665043,-0.058966577,0.1438387,0.044948585,0.12687472,-0.18538365,-0.09174709,0.006768532,0.19267103,-0.49955148,0.13156557,-0.34933275,-0.23924732,0.13112222,0.0053737164,0.086307265,-0.32058677,0.16077304,0.15604052,0.06898873,-0.05470613,0.14372696
P14907,-0.47578222,0.23423828,0.120139465,-0.18681027,-0.2976776,-0.2988326,0.27375352,0.47008717,0.28059974,-0.13643855,-0.6354749,-0.36009634,-0.42663333,0.011183597,0.24255931,0.27953884,-0.14395286,-0.038856804,-0.649422,-0.06820874,0.3696585,-0.37275648,0.20422775,-0.17121498,-0.6391318,-0.0041050594,0.14036602,-0.04975885,0.2978548,0.10763446,0.52789533,-0.41880286
P0DJL7,0.17387219,0.025447749,0.16433427,0.12656215,-0.024810825,0.118771434,-0.484428,-0.31862858,-0.116560146,-0.005668789,0.11193989,-0.040954478,0.3280784,0.017655037,-0.025981091,-0.22269031,-0.066200405,-0.08164481,0.1910421,-0.5072012,0.07572451,-0.4839024,-0.27328297,0.26851937,0.10310845,0.09894059,-0.33391652,0.05338925,0.12163613,0.10948343,0.0370371,0.23361267
P09591,0.26073736,-0.2545478,-0.7366695,0.15956008,0.01586407,0.100508004,-0.03469479,-0.32326207,0.37922576,-0.21588773,0.10416514,0.22011483,-0.34404695,0.56661475,0.17980403,0.03470111,0.013856173,0.16991824,0.17639905,0.11496563,-0.031694848,-0.09303829,0.009889547,-0.46817893,-0.07140763,0.26077268,-0.30244252,0.2864542,-0.027321048,-0.06258534,-0.35280564,-0.2405124
O75792,0.18790711,0.0026206225,0.0833025,-0.054607764,-0.11973469,0.26448432,-0.046112984,-0.3854726,0.092713594,0.12774813,0.2661831,-0.21401946,0.40159124,0.11924409,-0.031231225,0.13357908,0.047757477,-0.11057588,0.052312613,-0.07752607,-0.14262356,-0.05973044,-0.34470907,-0.21408908,0.33337116,-0.009473471,-0.021439172,-0.028731301,0.17436594,0.2498145,-0.22511196,-0.21448226
P41911,-0.033954307,-0.113753885,-0.19237128,0.0756861,-0.43675613,0.35029513,-0.020871699,-0.31610867,0.1297431,-0.049371183,-0.038316514,-0.04523675,0.063052356,-0.050590657,0.06807827,-0.10499491,0.16315624,0.11134569,0.08458994,-0.2007374,0.14747523,-0.2869118,-0.20869666,-0.00092315674,0.0533731,0.098893605,-0.14420137,0.25426194,0.082685985,0.016206251,-0.00080558285,0.06515832
P09913,0.2178768,0.08804709,0.09488555,0.04444646,0.04539196,0.18251082,-0.41899282,-0.11794896,0.17182554,-0.15408769,-0.09410074,0.201958,0.07414955,-0.2569474,-0.260396,-0.31482485,0.14946014,0.17516914,-0.02827026,-0.10187985,-0.18338265,-0.5070391,0.047431976,0.2644413,0.6040582,0.16878197,-0.20585996,-0.033248276,-0.017767452,0.27059713,0.32731077,0.092717946
P00423,-0.5079011,-0.10664645,0.49552867,0.18334883,-0.021346819,-0.046186313,0.11171758,-0.47982618,-0.20340711,0.4950608,0.656226,-0.07012269,0.24440041,0.23320857,0.37564132,0.16282283,0.039589144,-0.006228186,0.15625605,-0.1411983,0.096883826,0.1996461,-0.038879428,0.037933156,0.109696075,0.17547466,0.2806614,-0.21819058,0.35501373,-0.30313364,-0.052872803,0.38932788
Q8TBC4,0.16302629,-0.09066211,-0.2769614,-0.04261648,-0.040377405,0.34737852,-0.015550435,-0.3998857,0.23926055,-0.037123606,0.12814923,0.015533507,0.17809352,0.31068102,0.08121573,0.097589254,-0.045014605,-0.025971279,0.12827921,0.05341871,-0.049572226,0.017774343,-0.19418567,-0.1686212,0.19232978,0.14920184,-0.07258365,0.0072743893,0.13107395,0.11890647,-0.1578936,-0.22715913
O00182,-0.04865914,0.0013756454,-0.0029310659,0.0073272865,-0.29103523,0.34814185,-0.2812112,0.011843853,0.41249785,0.4868083,-0.12492022,-0.0783773,0.17740023,-0.008624762,-0.18249446,-0.005017489,0.08075414,0.16165361,-0.16384265,-0.4510417,0.17135881,-0.23998496,-0.16800508,-0.11433436,-0.09706637,-0.17799196,-0.18619785,-0.017926142,0.17890444,0.19966982,-0.23259425,0.07438666
P14902,-0.057913035,0.04639554,0.00062256306,-0.10450729,-0.31764492,0.3522069,-0.35606217,-0.52311456,0.040305886,0.14074787,0.2993422,0.13570753,0.15560493,-0.27259636,-0.17792338,0.10857035,0.119416706,-0.062290974,0.2969601,-0.008661814,-0.07158901,0.04018031,-0.4184664,-0.09670839,0.602133,0.13650417,0.17590612,0.28555518,0.3115108,0.3495135,-0.29444048,-0.25923288
P0A1D3,-0.3076399,-0.13397582,-0.3264592,0.084600955,-0.49931356,0.027286142,-0.2381683,-0.5262614,0.18794769,0.18509556,0.31512573,0.1361376,-0.41932616,-0.22061181,0.18233451,-0.20944086,0.112408824,0.5017617,0.41547674,0.14505702,-0.0933544,-0.04612247,0.045667958,-0.28647888,0.25667346,0.28766352,-0.0035163388,0.7041848,-0.014450416,0.10811446,-0.5196656,-0.07235518
O95257,0.17338593,-0.09183644,0.37591088,0.19123894,-0.0054031685,0.07576321,-0.344755,-0.43156457,0.089805655,0.08863967,0.120976135,-0.07535575,0.6816834,-0.29023263,-0.12287514,-0.13334218,0.17337216,-0.37077516,0.08038542,-0.20484161,0.11301187,-0.3801613,-0.16416304,0.030615993,0.33036608,-0.07180735,0.0045168474,0.03679456,0.052248158,0.08277494,-0.2921553,0.21984306
P21266,0.3176108,0.12132865,-0.10281996,0.07772922,0.14480908,0.12576956,-0.21249725,-0.6413789,-0.079607986,-0.21648216,0.42296386,-0.085300885,0.2649073,0.33673188,-0.028045952,0.15893584,-0.06757982,-0.12328895,0.35624218,-0.15255733,-0.11305053,0.041699022,-0.35855913,-0.027117014,0.24354906,0.14011562,-0.0952755,0.029780954,0.18206456,0.12129802,-0.088428006,-0.097673014
Q9BYE9,-0.013963208,0.014221221,-0.15279165,-0.027725542,-0.18819751,0.42957282,-0.4707697,0.0650047,0.2758165,0.3784284,-0.30141687,0.12629844,-0.026721671,-0.0016126707,-0.10914161,-0.26385844,-0.09764668,0.27294558,-0.23791191,-0.3795352,0.13331123,-0.36961108,-0.10831945,0.2301139,-0.07786673,0.05257906,-0.34738517,-0.07129297,0.109229654,0.1262056,-0.006732676,0.21174186
Q8TBB1,-0.030541457,-0.017082617,0.04803256,0.32041037,-0.010394607,0.3416046,0.08282481,0.29246098,0.30943945,0.16738021,-0.14069074,-0.080380455,-0.055103615,-0.12744665,-0.3116132,0.007937297,0.17270625,0.58078396,0.12034997,-0.2020696,0.047455024,-0.10605402,-0.115710706,0.088509105,-0.05020331,-0.24702036,-0.030818,-0.07532376,0.088489495,0.09372633,0.2779788,0.05462758
K1MKZ7,-0.06676706,-0.09693703,-0.11166183,-0.109264426,-0.48238754,0.43243244,-0.41944128,-0.45578563,-0.17012519,0.063946724,0.18732682,-0.0070251673,0.055285975,-0.11151575,0.10016615,-0.06243369,-0.033344373,0.013757661,0.2513746,-0.17139167,0.023395944,-0.088339776,-0.371724,0.09439281,0.35861892,0.2979248,-0.038932554,0.291956,0.20314413,0.23272605,-0.14197376,-0.13491718
Q95017,0.30810392,0.3963481,-0.08854327,0.2756019,0.3780951,0.0031244084,-0.37866926,-0.32464573,-0.012815719,0.049224854,0.4355686,-0.0008458197,-0.023019329,0.17784035,-0.08540359,0.10312532,-0.18580644,-0.03205847,0.48220706,-0.43900406,-0.0024658786,0.095793635,-0.19553065,-0.017857954,0.2640586,-0.15394087,-0.20599812,0.07996856,0.20179021,-0.10997051,-0.03430463,0.027696233
Q15477,-0.31926757,0.052427128,0.18066439,0.10418839,-0.017067578,0.31639075,0.18490651,0.17950618,0.34617114,0.3170789,0.113245875,-0.0673651,-0.010356754,0.047993712,-0.080877095,0.13987195,-0.007229626,0.2644856,0.1692448,0.079703376,0.05835325,0.13743909,-0.0124253,-0.17922504,0.22677155,-0.06206865,0.15642336,-0.22916588,0.44219077,0.088604435,0.2583619,-0.20538348
P00374,0.17167638,0.03469093,0.059235,0.0040856004,-0.13799101,0.113548234,-0.3290574,-0.43302947,0.009857225,0.13352749,0.2258154,-0.18348369,0.31445807,0.24537775,0.08760493,0.09121649,-0.1024656,-0.0928032,0.17071742,-0.4275437,0.020029355,-0.18320137,-0.3754769,-0.08503573,0.015268132,0.024442973,-0.22339377,0.08761097,0.22422981,0.22499578,-0.32274488,0.0008588806
O43464,-0.074684896,0.18926549,-0.05798825,0.31470004,-0.17625746,0.21439376,0.12778118,-0.118926115,0.43756285,0.1740925,-0.07655889,-0.04306397,-0.23552138,-0.0037559792,-0.034761123,-0.02528657,0.033556357,0.40050137,0.10099894,-0.20167631,0.2482412,0.015164629,0.0869229,-0.025617138,-0.29761124,-0.20459394,-0.16801521,0.1968067,0.17961842,-0.13133979,-0.099268675,0.2655648
P01764,0.16831522,0.12165719,0.08347619,0.045233466,0.22547422,0.029393412,-0.40332454,-0.13651389,0.20515278,0.6064178,0.12782985,-0.16653268,0.3997774,0.21122587,-0.1500254,-0.1995148,0.017757133,0.16773483,-0.24552739,-0.4480464,-0.1319646,-0.09607807,0.106146395,-0.049663022,-0.22505932,-0.16444238,-0.4190525,0.021371529,0.04460544,0.18537517,-0.491859,0.18223575
Q9HD42,0.086305335,0.25292227,0.66107273,0.24568784,-0.14917643,-0.3675665,0.29555616,-0.8680005,0.07455171,-0.069416344,0.5209171,0.064533055,-0.24331835,-0.11766676,0.209977,-0.22095066,0.18828958,0.4190554,-0.22435926,0.020120665,-0.395379,-0.28229472,0.2690792,0.2361593,0.33154655,0.1929122,0.009593569,0.2272289,-0.32617345,-0.07744476,-0.12373757,0.6123842
P27797,-0.16919166,-0.021679074,-0.13286236,0.08292815,-0.22478049,0.062790744,0.36965787,-0.32760417,0.43987408,0.03166072,0.10616022,-0.012651682,-0.18807784,0.39416718,0.32167107,0.15394959,-0.1479159,0.20752695,0.12336308,0.16113876,0.08605812,0.03121464,-0.023463074,-0.39154053,-0.13936025,0.12915263,-0.07262077,0.11707832,0.31944168,-0.018819386,-0.20688516,-0.116486564
Q9K498,-0.13396403,-0.009396754,-0.2588212,0.03299407,-0.2811916,0.47396103,-0.61226374,-0.32151356,-0.12624772,0.029481657,-0.005461078,0.32970625,-0.065104745,-0.2844397,-0.007988177,-0.30004016,-0.040570572,-0.021794371,0.40883404,-0.40103692,0.2891079,-0.31514737,-0.20840582,0.37061483,0.24977593,0.18037847,-0.11719326,0.27677494,0.13205282,-0.11642879,0.14977033,0.17824613
O95319,0.1519122,-0.10110822,0.07438054,0.47871435,-0.06690715,0.029537395,0.4089098,0.114826925,0.24359548,-0.10303944,-0.20976853,-0.21979927,-0.17757007,-0.11050581,-0.12882555,-0.07782915,0.16197455,0.6269612,-0.14154351,0.05636762,-0.042975392,-0.12892081,-0.05960167,0.11891197,-0.13332602,-0.16728765,-0.089006536,0.056171052,-0.0482857,-0.030575423,0.28169736,0.19437723
O09118,-0.020058706,0.24240935,-0.07372514,0.09497088,0.25549692,0.22322309,0.10217935,0.039765798,0.3929527,0.3944795,0.32265782,-0.012138575,-0.11379111,0.18049559,-0.11010403,0.15064797,-0.09184942,0.09904403,0.26004273,0.038454637,-0.04698604,0.30555964,0.057891402,-0.4252211,0.30816406,-0.23820978,-0.03184227,-0.015161529,0.36566788,-0.036404498,-0.1294377,-0.26700625
P45880,0.37941402,-0.066794425,0.041805007,-0.19327837,-0.1274156,0.10620698,-0.46794134,-0.22708848,0.2538937,0.3121168,-0.1339569,-0.14547907,0.36644995,0.17385733,-0.0971417,-0.2022728,-0.051537365,0.2409037,-0.63014114,-0.14172249,-0.40760466,-0.43444896,-0.19594824,-0.059573486,0.067570105,0.18859842,-0.42426762,-0.11030102,-0.1162641,0.633929,-0.42226526,-0.05437466
O60381,-0.031759612,-0.05841236,0.14270863,0.18410732,0.05777557,-0.07275399,0.5025312,0.42199856,0.15241261,0.089050576,-0.33150998,-0.43761405,-0.1043922,-0.09024184,-0.061609186,-0.06839311,0.016037844,0.2816612,-0.28964,0.090456024,0.04213341,-0.037093848,0.050414797,0.07512608,-0.20405635,-0.25342265,-0.069052376,0.077130586,0.2330566,0.043234136,0.47113815,-0.21304686
P06312,0.033482343,0.23633099,0.15671241,0.029625425,0.14146283,0.08095428,-0.42059305,-0.09138466,0.22845171,0.72589964,0.13129413,-0.17325954,0.34536493,0.10521493,-0.17049026,-0.19771507,0.026527584,0.0937108,-0.21447966,-0.5408013,-0.0010964097,-0.05840704,0.14372963,-0.032442242,-0.21885067,-0.25213426,-0.39429036,0.052616738,0.17049867,0.11570019,-0.46512678,0.22217433
P0A935,-0.24536735,0.061431095,0.28853843,-0.10124137,-0.27697447,0.27089366,-0.25914973,-0.035808526,0.1629469,0.4784733,0.094172,-0.010996461,0.19308281,-0.18878707,-0.04734827,-0.049731642,-0.08752823,-0.14490855,0.2696042,-0.41973394,0.16647917,-0.22040462,-0.23093036,-0.076444075,0.27438706,-0.11988405,-0.10495817,0.19752643,0.49702454,0.21117175,-0.17871508,-0.10029398
