accession_code,ESM_32_dim_0,ESM_32_dim_1,ESM_32_dim_2,ESM_32_dim_3,ESM_32_dim_4,ESM_32_dim_5,ESM_32_dim_6,ESM_32_dim_7,ESM_32_dim_8,ESM_32_dim_9,ESM_32_dim_10,ESM_32_dim_11,ESM_32_dim_12,ESM_32_dim_13,ESM_32_dim_14,ESM_32_dim_15,ESM_32_dim_16,ESM_32_dim_17,ESM_32_dim_18,ESM_32_dim_19,ESM_32_dim_20,ESM_32_dim_21,ESM_32_dim_22,ESM_32_dim_23,ESM_32_dim_24,ESM_32_dim_25,ESM_32_dim_26,ESM_32_dim_27,ESM_32_dim_28,ESM_32_dim_29,ESM_32_dim_30,ESM_32_dim_31
P59159,-0.16628689,-0.057890013,-0.026823353,-0.24610443,0.056412883,0.072430894,-0.1565065,0.26471278,-0.02218163,0.11530924,0.06157065,-0.05836591,-0.32851744,-0.14662579,0.2784467,-0.1338922,-0.3252848,-0.25184315,0.16359219,0.08718782,0.23158695,0.47631258,-0.14399172,-0.0012038779,-0.1778045,0.15260848,-0.114155024,-0.11915946,-0.016383499,-0.15354438,-0.25267202,-0.019903138
Q8LK65,-0.18881425,0.15776603,0.028766174,0.027927088,0.2507346,0.0048884377,-0.014906734,0.019910213,0.09838231,0.67459786,0.20682457,-0.21571922,-0.16291247,0.32702938,0.1256738,0.023297511,-0.22131371,0.017898235,0.16682383,0.07860563,0.15231581,0.24568197,-0.2913207,0.05097826,-0.13458219,-0.107632875,0.25831133,-0.42020187,0.33236635,-0.025392458,0.06856663,0.19775103
O33283,-0.20637213,0.2243264,-0.29878062,0.060293265,-0.05526416,-0.15789422,-0.04454197,0.21877848,0.21005048,0.06635581,-0.27947366,0.11462377,0.12173802,-0.13275138,0.6046826,-0.33742505,-0.23980108,-0.69117415,-0.14518024,0.09465223,0.19994493,0.24112344,-0.04100397,0.13707963,0.13018489,0.12586524,-0.36574197,0.31784326,0.2997287,-0.12818821,-0.407243,-0.017564327
Q9UNE7,-0.20609154,0.15369383,0.14496194,-0.30940604,0.2237744,-0.19243005,0.029569298,-0.17718862,0.2160239,0.5916952,0.04937423,-0.10749167,-0.101676255,-0.05360111,0.120999046,-0.21611704,-0.26612732,-0.15021838,-0.030898273,0.25546098,-0.0027772635,0.20765078,0.34345964,-0.10691253,-0.27082804,0.24497485,-0.20188498,-0.1596719,0.06538932,-0.057252064,-0.35428405,-0.27133062
O15264,-0.3034355,-0.08327268,0.08756931,-0.4039341,0.31725904,0.11964287,-0.055109993,0.06008013,0.071613654,0.66740453,0.22709227,-0.029536083,-0.3900591,0.17962162,0.1452123,-0.100230634,-0.51527363,0.07626261,0.14799494,0.012568034,0.15161252,0.24925274,0.0956985,-0.091839924,-0.31514522,0.14535059,-0.03231959,-0.19187754,-0.30014634,-0.51888174,-0.10150576,-0.20348904
O43559,0.7036591,0.2186132,-0.206724,0.6294359,-0.081739895,0.0024209768,-0.08330791,-0.19829443,-0.19684581,0.04163435,0.12751228,-0.13910246,-0.1728444,0.7260266,0.2665453,0.078427725,-0.24700832,-0.105962425,-0.4792626,-0.33946475,-0.043427654,-0.1152495,0.01093517,0.10868637,-0.0043082237,0.13652019,0.26901007,0.31847894,-0.056411415,-0.11221422,0.023622274,0.49900496
P0AE88,-0.52585506,-0.014382511,-0.02862915,-0.1625409,-0.26602292,-0.04440087,-0.17295907,0.17507797,0.22637866,0.3383246,-0.051243447,0.019139081,-0.2990507,-0.23440251,0.42293105,-0.45640743,-0.24857599,-0.50767624,-0.036245525,0.37553155,0.24010335,0.31933272,0.0497684,-0.07994075,-0.004519731,0.13658762,-0.07625769,-0.46973908,0.10824163,-0.4638989,-0.4649806,-0.34291446
P0AFF6,0.28890836,-0.6079779,-0.17222309,-0.2176735,-0.23477721,-0.0009737462,0.015032373,-0.1933917,0.19073988,0.13155082,-0.2553245,0.054660484,0.37088722,0.0911558,0.12878096,0.30126184,-0.074073836,0.07791345,0.40887526,0.2816183,-0.038877547,0.16578269,-0.26260555,0.060826093,-0.042697936,-0.035961386,-0.2126252,0.53439385,-0.09215602,0.013350144,-0.3568464,-0.22729313
D9I2F9,0.33002847,-0.11491044,-0.19028522,0.04084841,-0.0048793927,-0.018445507,-0.07185337,-0.17925182,-0.028611407,0.47439423,0.18229675,-0.3386248,-0.252842,0.52808857,0.101655446,0.20761162,-0.25729504,-0.06489149,-0.32191005,-0.073526196,0.14859207,0.08459982,-0.3107429,0.19541997,-0.009822622,0.1385803,0.25849774,-0.2458216,0.05525303,-0.25697768,-0.051737994,0.31933594
P0A7R5,0.2475514,0.6061492,-0.42051885,0.29715788,-0.21318725,-0.111370146,-0.24011317,0.21396951,0.054611474,0.16270301,-0.361514,0.21941704,0.026811041,-0.44989002,0.22550714,-0.22810175,-0.094459295,-0.3059444,-0.020422943,0.04213307,0.18839632,-0.12772006,-0.36030704,0.35390013,-0.107427776,-0.017003682,-0.3241387,0.5299072,-0.1019743,0.06737721,-0.28868276,-0.046373017
P21981,0.7356569,-0.020942807,-0.29975912,0.004799923,-0.14623255,-0.026333138,-0.06743644,0.14863777,0.135186,-0.0064199567,-0.03164629,-0.030115172,-0.11354922,0.46198606,0.02259884,0.28284693,-0.040415395,0.103593946,-0.44210553,0.06933322,0.34412438,-0.14507277,-0.35378477,0.019436507,0.0061971843,-0.038169857,0.22664171,0.27961197,0.12848796,0.115479335,-0.07051289,0.45194477
Q12904,0.3941005,0.16128264,0.19091539,0.28265756,-0.0412285,-0.06727126,-0.06419856,0.1833201,-0.15574585,0.1952017,-0.20266998,0.16000041,0.29642576,-0.3925262,-0.12634867,-0.1203434,-0.060528975,-0.2202829,-0.11959126,0.15821007,-0.20248263,-0.07137166,-0.116092786,-0.14135157,-0.22207797,0.0016822554,0.015838876,0.26475358,-0.25993735,0.1701905,-0.019313991,0.059373543
Q00613,0.4709888,-0.36371624,0.07090676,0.5974047,0.02212552,0.2733071,0.17002292,-0.13763133,-0.004046634,0.29783487,0.14882591,-0.19763404,0.38483256,0.303204,0.0627079,0.1391731,-0.13336971,-0.40003806,-0.27578616,-0.16770223,-0.16629575,-0.14973702,-0.06754917,-0.056337237,0.11906995,0.1349062,0.090369046,0.18303901,0.02553305,-0.012087509,0.1196492,0.19899051
P23256,-0.42597842,-0.17418931,0.016734239,-0.36392522,-0.15124348,0.0173693,-0.102612525,-0.020155367,0.1738164,0.13552445,0.083475225,-0.014092416,-0.54028803,-0.14068265,0.7877714,-0.2842005,-0.33699548,-0.11841071,-0.13180207,0.40034,0.07276334,0.42101866,-0.17273109,-0.025896544,0.024936713,0.10842551,-0.07061516,-0.7265271,0.01410161,-0.15938812,-0.2855739,-0.12088561
P16568,0.32621753,-0.7247196,0.08871247,-0.3175281,-0.11503403,-0.08564557,0.20710947,-0.69981974,0.06926511,0.39950868,0.12259953,0.034732744,0.7601162,-0.07808183,-0.33899343,-0.2430553,0.3837468,-0.46870437,0.14248058,-0.05879294,-0.14235346,-0.1613412,0.057685476,0.011731548,0.099309534,0.10021916,-0.33755112,-0.56178737,0.652665,-0.23413405,-0.1382913,-0.40616632
Q8G879,0.5088116,-0.7626463,-0.0621198,-0.19444151,-0.038780935,0.29801357,0.11419457,-0.0041274987,0.018086419,-0.3176626,-0.27825326,0.059495002,0.52089196,-0.17827493,0.046277232,0.4501962,0.10077046,0.34101966,0.47606412,0.05766027,-0.1343978,0.14381567,-0.38442147,0.2456183,0.03220407,0.006961677,-0.39885065,0.6622864,-0.0047719628,0.45508677,0.05192119,-0.071635485
Q15637,0.37160122,-0.2465374,0.189314,-0.041779988,0.13116843,-0.17122537,0.07128014,-0.18743105,0.014329508,-0.30141428,0.24793538,0.071106076,0.013670638,0.3800772,0.4346826,0.31021553,-0.119078815,-0.2811348,-0.37408552,-0.22471216,-0.22903346,0.036361903,0.24540623,-0.33771086,0.08595669,0.54264736,0.15472144,0.55994636,-0.49489892,-0.10281964,-0.16383383,-0.2518425
O60568,0.3735503,-0.17761512,-0.36764714,-0.18715926,0.00023005903,-0.2256935,-0.04829646,0.015193019,0.2070588,0.016628355,0.11239887,-0.31216863,-0.21011062,0.4753043,0.30775887,0.17039181,-0.099047884,-0.04918853,-0.5469799,-0.029139273,0.1559411,-0.05989366,-0.13426545,0.17151822,0.119278826,0.19580862,0.1125606,0.40313375,0.3768183,-0.059020743,0.080100015,0.32443273
P16152,-0.74310255,0.09539997,-0.0031278245,-0.3326856,0.18321943,-0.0121625215,0.00031927228,0.2054094,0.008258134,0.36814633,0.13389611,-0.0828698,-0.27059412,-0.22101706,0.4217638,-0.5322204,-0.44024867,-0.34068587,0.034690656,0.105061956,-0.014379904,0.35822922,-0.013145755,0.007505482,0.028042749,0.3023511,-0.13106559,-0.15844986,0.20047192,-0.41094214,0.033161774,0.03675902
P02511,-0.36734843,0.3240314,0.0018566623,0.09567586,0.058469318,-0.11000574,0.042239353,0.34792894,-0.095440075,0.2169947,-0.16041332,0.21865533,0.3573535,0.023865864,0.25775018,-0.12125321,-0.21039793,-0.94456637,-0.17029291,0.007982291,0.129811,0.35137314,0.010569968,-0.14367627,0.08751218,0.12531994,-0.06980626,0.18577647,0.15715896,-0.16882472,-0.247417,0.078386456
P29350,0.29083043,-0.37870002,-0.116356716,-0.20267667,0.0051604733,0.016776457,-0.08742125,0.0039367713,0.001486823,0.37654266,-0.11455075,0.08710302,-0.054194033,0.33883184,0.03541533,0.304926,-0.17564295,0.018611718,-0.15978515,0.04922194,0.19060595,0.19269553,-0.19880022,-0.07446127,-0.10227382,-0.0617077,-0.004700348,0.03139247,-0.3355338,-0.103728816,-0.3054222,0.22890167
P43593,0.72441083,-0.18832581,0.10954337,-0.114599995,0.025864296,0.0668752,0.015894309,0.035866704,0.010393932,0.050950617,0.017720275,-0.05733712,0.18276887,0.17395884,-0.3791246,0.49214578,0.008391503,0.10679686,-0.07205597,-0.107983015,0.09875469,-0.069544554,-0.42312172,0.07533763,-0.082616165,-0.04698209,0.038218826,0.13086665,-0.07774481,0.17794041,-0.09738007,0.11842458
O94444,-0.03069529,0.18890643,0.12883787,0.07425481,0.02803094,-0.2794947,-0.08553882,0.3008947,0.25204575,0.14356595,0.010131635,-0.2932927,0.12092064,-0.4467945,-0.100324415,-0.21502651,0.043395955,-0.20451486,0.14263219,0.06771607,0.0063328296,-0.025652632,-0.13243376,-0.03615512,-0.15260914,0.03770904,0.11994043,0.051833525,0.063728586,-0.019026399,-0.20130777,-0.22572373
P0ABC7,-0.02662675,-0.33811468,0.20677502,-0.3730412,-0.15408847,-0.39833543,-0.13301618,-0.018782515,0.42277604,-0.39328316,-0.16001105,0.18533987,0.58921605,-0.106790155,0.39000693,0.16490729,0.10807012,-0.25332287,0.052593775,-0.13853005,-0.58771366,-0.020622224,0.056969527,0.091374345,0.1206903,-0.043414485,-0.10109064,0.37323922,0.2463919,-0.059056506,-0.20112205,-0.35081214
P0A964,0.12776388,0.32938558,-0.18268912,0.29110897,-0.08237507,-0.07342957,-0.16767561,0.3222222,0.15986423,0.07345761,-0.4476985,0.20812197,0.30072653,-0.6054292,0.15941337,-0.25783288,-0.04243678,-0.25899643,0.1423721,0.09228454,0.039940104,-0.10398905,-0.25788647,0.11187972,-0.07885632,0.07664737,-0.23308678,0.64115036,-0.21773145,-0.006962374,-0.19433284,-0.23913303
P25911,-0.07492398,-0.4068042,0.09005509,-0.54207516,0.25508466,0.19622287,-0.050157264,-0.04819275,-0.012900069,0.66487074,0.14660585,0.19359912,-0.19387941,0.42632073,0.11313247,0.24738863,-0.30327302,0.11985667,0.09006319,0.035399906,0.28066432,0.2708463,-0.0037751002,-0.23451217,-0.25767323,0.09431434,-0.0089353025,-0.20868093,-0.260054,-0.4591714,-0.0032757223,-0.074918576
P13299,0.49443567,0.62677914,0.18909161,-0.011623187,-0.12635402,-0.0025916398,-0.24630822,0.2405682,-0.277215,0.045869976,-0.023399256,0.40841126,-0.29216492,-0.340602,-0.32094955,0.29585594,0.015660372,-0.05954535,-0.28497627,0.17930931,0.07233912,-0.066166714,-0.51415384,0.10216958,-0.29599637,-0.06062345,0.07701367,-0.14041737,-0.39700836,0.47684157,-0.07535219,-0.021523237
P04818,0.45802778,0.4616552,-0.25261626,0.1890465,-0.055154566,-0.17316088,-0.111275576,0.15155584,-0.097412124,0.0705623,-0.2718164,-0.004927799,-0.08004232,0.036633886,0.018076517,-0.118017,-0.2910931,0.060704876,-0.45211038,-0.0113231465,0.1136211,-0.06578538,-0.24363676,0.27744403,-0.12316817,0.2031599,0.1362417,0.28363684,-0.20257638,0.13155966,-0.20669228,0.3577689
Q97QS2,0.47605437,-0.14371432,-0.02170756,-0.03215737,-0.07359762,-0.0651049,0.018570744,0.09556751,0.084944054,-0.16749659,-0.19861212,0.08042872,0.025615886,-0.11150509,0.089096434,0.23374508,0.022451315,0.33131388,0.24429557,0.37340733,-0.17442477,0.05094473,-0.52229345,0.053673103,-0.10583499,-0.045942556,0.0814662,0.508253,-0.064158276,0.44800264,0.07041673,-0.033662155
Q96EZ8,0.52160794,-0.21971779,-0.053340454,0.2601931,0.0539807,0.15125477,0.055376247,-0.023426078,-0.04641956,0.25654286,0.09937512,-0.16007662,0.25903183,0.23816001,-0.007249497,0.15435624,-0.19039224,-0.3446791,-0.10872514,-0.1866239,0.02451843,-0.0021494776,-0.11003496,0.038130052,-0.09555411,-0.043917518,-0.10465966,0.16190588,0.029594198,-0.027487695,-0.085718155,0.19567655
P31294,0.5189422,-0.7296512,0.0012340732,-0.18458605,-0.007819943,0.26640594,0.13046803,-0.036678683,0.001395151,-0.23582107,-0.25247592,0.060039714,0.4179417,-0.21936631,0.056393497,0.39066246,0.13348307,0.40197957,0.46789446,0.14663512,-0.20924874,0.1302709,-0.36160836,0.18696968,-0.020916253,0.022920344,-0.35314435,0.6288916,0.014971688,0.4970609,0.14853954,-0.06022861
P08318,0.76521236,-0.2207544,-0.15208964,-0.05004806,0.19606489,0.058165766,0.16911297,-0.11276281,0.10732822,-0.035464197,0.19392782,-0.12569103,0.23645,0.31051245,0.07164655,0.26191384,-0.04673605,-0.039984684,0.06059376,-0.3132139,-0.024737366,-0.15658899,-0.17690356,0.27194718,-0.12154001,-0.10544644,-0.2742061,0.37450266,0.34991348,0.14980154,0.095906176,0.07686457
O75031,0.09936549,-0.111957,-0.04051153,0.114077814,0.047468223,0.02697435,0.09191723,-0.24199301,-0.2645448,0.6483762,-0.085506044,-0.11060324,0.18148784,-0.19816214,-0.21662748,-0.43620175,-0.14864232,-0.21912448,0.041900314,-0.03794264,-0.30007875,0.05220419,0.036637347,0.26441276,-0.049960703,0.1708424,-0.24108247,0.15814576,0.21163307,-0.22815667,0.16683996,0.105272904
Q96AP0,0.41600013,-0.027107328,-0.22675183,0.91614103,-0.20745936,0.2379203,-0.068038456,-0.23666401,-0.41314548,0.20143804,0.057248257,-0.28023964,-0.29841465,0.6545733,0.29438916,-0.088551834,-0.2789584,-0.1191784,-0.6178641,-0.33094308,-0.20032205,-0.028230667,0.15802969,0.25106552,0.16956745,0.24220201,0.23772228,0.28450754,-0.04960084,-0.21463813,0.2633885,0.6839595
Q8N960,0.6903704,-0.19612293,-0.10919303,0.33488685,0.05750925,0.2938808,0.006058775,0.13420382,-0.04416904,0.22301051,-0.19133338,0.0017390251,0.37852073,0.25298458,-0.14631674,0.27923542,-0.19237885,-0.032857936,-0.25556824,-0.1143777,0.07854019,-0.14616066,-0.34033853,0.028636983,0.017610237,-0.0038366131,0.028592587,0.22215128,-0.23162496,0.005442232,0.010461658,0.41396493
P41797,0.06973292,-0.44341707,-0.07911459,-0.27257687,-0.21005574,-0.10742241,-0.05674321,-0.14388594,-0.0103022605,0.22878799,-0.098678865,0.06394005,0.08581984,0.16374333,0.43658972,0.33331776,0.10772963,0.10267295,0.50237674,0.1643739,-0.099127546,0.39465457,-0.7022881,0.0107958745,0.08251257,-0.4139283,0.04069175,-0.18089132,0.05476533,-0.014990978,-0.13250405,0.10654737
P00330,-0.5187539,-0.15128772,0.20692702,-0.45404515,0.22067025,0.15178622,-0.0521646,0.2526678,-0.13250138,0.15487203,0.05704727,0.15456481,-0.30487502,-0.18162787,0.57704973,-0.18281288,-0.30226058,-0.26377428,0.07634229,0.13084191,0.29685915,0.6709323,-0.31897256,-0.18704857,0.02829948,0.21987313,-0.05371006,-0.28767008,0.06375103,-0.29684454,0.100979,-0.014656052
O43639,0.22978784,0.026112348,0.057988647,-0.066929966,0.012691826,-0.07575402,-0.1014643,0.13774511,-0.029963627,0.4404882,-0.08295853,0.31884262,0.19849026,0.20474976,-0.006358452,-0.107117966,-0.16048792,-0.21835132,-0.10191762,0.036530122,0.20753424,0.103673935,0.29680657,-0.40085456,-0.32327747,-0.1483675,0.022825241,0.14710687,-0.10573056,-0.16136844,-0.2724165,0.16184469
P03485,0.29816753,0.26463228,-0.07009901,0.063689314,0.12496226,-0.2719767,-0.05557533,0.08947353,0.019522354,-0.038463116,-0.102671124,-0.11699942,0.12037869,-0.54753745,0.028740995,-0.32602984,-0.05012286,-0.021150116,-0.061214037,-0.1917797,-0.33113256,-0.22560066,-0.10086301,0.29265314,-0.12948915,0.16416305,-0.23094022,0.35559863,-0.087706834,0.1492788,0.02801764,-0.050247602
P08638,0.37017202,-0.24507596,-0.012251142,-0.1799723,0.17483866,0.07249589,0.15990879,-0.21972026,0.18468876,0.4677376,0.26450983,-0.044587746,0.06671402,0.27000535,0.1099128,0.118007444,-0.09711014,-0.06818746,0.007867552,-0.20129839,0.26383716,-0.009057343,-0.68087983,0.018889965,0.084865,-0.13147838,0.12979987,-0.46383116,0.08284807,-0.20912345,-0.10488245,0.07340585
Q59NQ5,-0.077849925,-0.42662698,0.11189152,-0.53261626,0.16536316,0.09621959,-0.011497512,0.08357014,-0.092515096,0.09575896,0.2534391,0.040459245,-0.077993184,0.1179881,0.23217428,0.31140316,-0.046434905,-0.1225182,0.26692924,0.08045683,0.09238623,0.42180127,-0.568766,-0.17476432,0.06830476,0.08270508,0.08181617,-0.31371784,0.16169877,-0.11845973,0.20230457,0.12704603
Q12629,0.005692005,-0.48927867,-0.12565053,-0.35810053,-0.116330445,0.0070098937,0.019437328,-0.08583852,-0.062819436,0.016425967,0.09090961,-0.0035595149,-0.2751549,0.10426683,0.60156935,0.18605405,0.0045096837,0.01467273,-0.019529969,0.35211566,0.116375014,0.43044788,-0.5952118,-0.18311897,0.20482494,0.0884814,0.10531351,-0.32800752,0.01459603,0.15368007,-0.00875479,0.27603674
Q16543,0.33314997,0.08814462,0.1521786,0.067516096,0.20573694,-0.080749825,0.053637043,-0.14784649,-0.16923425,0.25973982,-0.07954859,-0.23075181,0.24463885,-0.015018225,-0.25327232,0.16975851,-0.1273578,-0.20076844,-0.12762177,-0.06051398,-0.043160617,0.18885386,-0.006600308,0.13158657,-0.120267555,0.23983356,-0.1578361,0.32821903,0.031906962,0.19614844,-0.073214486,-0.05704929
P03952,-0.08096431,-0.22059642,0.2703173,-0.10559642,0.032782294,-0.24833706,-0.19545116,0.045223374,0.1633446,0.54778636,-0.29457647,0.30898398,0.26869795,0.57623756,0.012805603,0.23655246,0.15141308,0.27488613,-0.364302,-0.105233975,-0.23642717,-0.19706029,-0.0023052646,-0.18064384,0.11702949,-0.32645157,0.41316843,-0.061965603,-0.034208655,-0.6156073,0.2948144,0.14368148
P50552,0.261913,0.060978077,0.17946912,0.36981437,0.1781137,-0.09881887,0.032013476,-0.09299362,-0.17130494,-0.13341895,0.1489725,0.038428605,0.24845065,0.08408786,0.39634582,-0.1222166,-0.17201719,-0.46505305,-0.13021791,-0.31758186,-0.36020297,0.103137314,0.37182263,-0.13241087,-0.09065066,0.15969661,-0.122374594,0.47569937,-0.014400095,0.0898522,0.054869458,0.018964693
P09237,-0.066352785,0.26940304,0.121356025,-0.09858977,0.18293628,-0.33461836,-0.10941602,0.4175829,0.081631914,0.19422728,-0.12330324,0.045713574,0.030606776,-0.16635226,0.14473276,-0.091170505,0.028052274,-0.24035522,-0.3664513,-0.28022364,-0.10542837,0.0413405,-0.084422365,0.055998936,-0.081459716,-0.23721659,0.08506158,0.02219963,-0.060737103,-0.07459898,-0.11134723,0.26156884
Q00987,0.39311683,-0.03235863,0.11953956,0.6043033,0.014084689,0.21328577,0.061591163,-0.012126375,-0.055868343,0.5475693,0.0076363236,-0.091436595,0.22907881,0.55382055,-0.26696944,0.3300134,-0.14585811,-0.1897208,-0.28557295,0.0061683804,0.038051575,-0.08196232,-0.2500604,-0.112932645,0.012962475,0.09013511,0.5226537,0.037090063,-0.18473476,-0.10022324,0.05705434,0.21316163
O14036,0.32664138,0.7671972,-0.13841388,0.2380115,-0.068166465,-0.098269746,-0.24622647,0.21553163,-0.19602458,0.28382197,-0.14349413,0.25610012,-0.08930327,-0.40679324,-0.12718481,-0.068580166,0.0152559355,-0.3109666,-0.091091655,-0.10486855,0.13259262,-0.12706608,-0.29777223,0.25423962,-0.28930587,-0.110789165,-0.2076011,0.21878755,-0.1603901,0.16525911,-0.12131113,0.014193878
Q9NQ66,0.5366104,-0.19797932,-0.0026603453,-0.00028904155,0.112455286,-0.0016943365,0.020959005,-0.092624635,0.028285697,0.35090026,0.015572302,-0.17709318,0.03570625,0.27853584,-0.13866752,0.3417917,-0.11614342,0.00085607544,-0.24227339,0.045819663,0.012318693,-0.011822283,-0.25478533,0.03334298,-0.058040053,0.09465583,0.032585323,0.1778048,-0.027676582,0.09031387,-0.023307264,0.21089207
P08168,0.33270645,-0.018412307,-0.015715357,0.19330238,0.07156024,0.026330128,-0.0144711435,0.22733735,-0.11236735,0.2745742,-0.25863567,-0.02551511,0.37386072,-0.05499834,-0.24609369,0.03470116,-0.18713897,-0.08219217,-0.12336474,0.121706806,0.06508769,0.015060961,-0.15555252,-0.062287398,-0.06464803,0.07774788,0.054877967,0.45254147,-0.15774265,-0.005008936,0.057521544,0.16600962
P60520,0.19539441,0.77456075,-0.17447172,0.20917295,-0.17098486,-0.21148369,-0.2506901,0.30014783,-0.13778232,0.27043238,-0.28278163,0.19826111,-0.054496244,-0.38386714,-0.23198071,-0.13546349,-0.02980715,-0.20620771,-0.18852797,0.12583715,0.30596298,-0.088219136,-0.3434633,0.09127566,-0.18279892,0.16033262,0.13077116,0.34578285,-0.24601966,0.07274042,-0.17166403,0.01060307
P04053,0.6616942,-0.11956014,-0.21554284,-0.04813674,-0.11026569,-0.01126454,-0.009578168,-0.10740134,-0.023188338,0.09288296,0.056601457,-0.1876727,-0.17204376,0.35624212,0.031448953,0.39709598,-0.07931518,0.041269954,-0.13271323,0.20114139,0.104772404,0.07451716,-0.46321967,0.15205981,-0.0064554214,0.0037018396,0.0053364635,0.09754513,0.16614018,0.23589559,-0.07823452,0.28978515
Q9CXW4,0.45057833,0.64622515,-0.030148845,0.149063,-0.28688672,-0.327824,-0.23715518,0.042715017,-0.19152008,0.0791619,-0.21839362,0.24208438,-0.32522708,-0.004968047,0.018027417,0.2013846,-0.14404544,-0.08431019,-0.46576145,0.36146015,-0.08309674,-0.008267015,-0.20149948,0.2153209,-0.30631605,0.0697985,0.15604067,0.20159432,-0.327041,0.35535854,-0.25937837,0.013221607
P62913,0.45057833,0.64622515,-0.030148845,0.149063,-0.28688672,-0.327824,-0.23715518,0.042715017,-0.19152008,0.0791619,-0.21839362,0.24208438,-0.32522708,-0.004968047,0.018027417,0.2013846,-0.14404544,-0.08431019,-0.46576145,0.36146015,-0.08309674,-0.008267015,-0.20149948,0.2153209,-0.30631605,0.0697985,0.15604067,0.20159432,-0.327041,0.35535854,-0.25937837,0.013221607
P68400,-0.13370384,-0.13104393,0.10468228,-0.3850003,0.3756261,0.12558778,0.004467167,0.029078577,0.14786096,0.5045079,0.31205162,0.06839134,-0.3050363,0.17578231,0.28453526,-0.13150586,-0.44645724,-0.01328766,0.16777995,-0.13024807,0.07350977,0.14559191,0.116183355,-0.20232056,-0.30170327,0.12708178,-0.06875605,-0.053523928,-0.28449196,-0.5111903,-0.076423526,-0.23549044
P59240,0.57698256,-0.12045391,-0.20959023,0.44684428,-0.07004528,0.15533042,-0.06612949,-0.008961916,-0.19607982,0.33466163,-0.1102659,-0.23100767,0.0028914958,0.42453456,0.08443767,0.087141566,-0.12833066,-0.035145473,-0.4038964,-0.28241706,-0.08563131,-0.097924896,-0.1913426,0.30258808,0.08216885,0.007983651,0.11902973,0.32110846,0.10264251,-0.3099938,0.2789238,0.56591505
Q9Y6I3,0.3527069,-0.5579461,0.029580075,0.21983118,0.16596481,0.13007316,0.12903225,-0.19101141,0.057000175,-0.34841856,0.19956492,-0.15127218,0.6078516,0.34428382,0.38899276,0.39452803,-0.065244764,-0.3723645,-0.0833629,-0.3595747,-0.24148147,0.05266589,0.281001,-0.032492176,0.11103958,0.18515301,-0.24427179,0.4812684,0.09825562,0.24543108,0.017515719,-0.025559977
