accession_code,ESM_64_dim_0,ESM_64_dim_1,ESM_64_dim_2,ESM_64_dim_3,ESM_64_dim_4,ESM_64_dim_5,ESM_64_dim_6,ESM_64_dim_7,ESM_64_dim_8,ESM_64_dim_9,ESM_64_dim_10,ESM_64_dim_11,ESM_64_dim_12,ESM_64_dim_13,ESM_64_dim_14,ESM_64_dim_15,ESM_64_dim_16,ESM_64_dim_17,ESM_64_dim_18,ESM_64_dim_19,ESM_64_dim_20,ESM_64_dim_21,ESM_64_dim_22,ESM_64_dim_23,ESM_64_dim_24,ESM_64_dim_25,ESM_64_dim_26,ESM_64_dim_27,ESM_64_dim_28,ESM_64_dim_29,ESM_64_dim_30,ESM_64_dim_31,ESM_64_dim_32,ESM_64_dim_33,ESM_64_dim_34,ESM_64_dim_35,ESM_64_dim_36,ESM_64_dim_37,ESM_64_dim_38,ESM_64_dim_39,ESM_64_dim_40,ESM_64_dim_41,ESM_64_dim_42,ESM_64_dim_43,ESM_64_dim_44,ESM_64_dim_45,ESM_64_dim_46,ESM_64_dim_47,ESM_64_dim_48,ESM_64_dim_49,ESM_64_dim_50,ESM_64_dim_51,ESM_64_dim_52,ESM_64_dim_53,ESM_64_dim_54,ESM_64_dim_55,ESM_64_dim_56,ESM_64_dim_57,ESM_64_dim_58,ESM_64_dim_59,ESM_64_dim_60,ESM_64_dim_61,ESM_64_dim_62,ESM_64_dim_63
O02649,0.11784482,0.21829565,-0.17077091,-0.1384424,-0.02841064,9.166915e-05,0.5982921,0.2018973,0.2923117,-0.1436975,0.010560736,0.18700802,0.08815665,0.23071308,-0.28033823,0.35486653,0.2849681,-0.24818945,0.19742002,-0.12648822,-0.088630795,-0.16091356,0.19301143,-0.23783058,-0.029051527,-0.013704754,0.25288576,0.14303845,0.37118793,0.1484505,-0.06764299,0.31974167,0.20749791,-0.09507434,0.17830868,0.09612162,0.1079295,0.1670204,0.061541103,0.008897305,0.2451594,-0.040154062,-0.10052008,-0.278292,0.025369495,-7.747486e-05,-0.061005257,0.12748423,-0.25806773,0.008753786,-0.1505846,0.21291892,0.15034516,-0.24777079,0.09411749,-0.44862545,-0.067049265,-0.34297407,-0.1872779,0.18837947,-0.18195286,-0.0028852504,-0.11140604,-0.35072118
O88867,0.08848495,0.19250007,0.22207558,-0.015215732,-0.21431111,0.022643019,-0.08470963,-0.14293335,-0.11554662,-0.12491817,0.120173216,0.04492562,0.049042773,0.278434,-0.21186925,-0.2573145,-0.1717621,-0.0008950131,0.04098387,-0.038947724,0.012098242,0.1851022,-0.00990456,-0.061886016,-0.3385683,0.011109859,0.004334688,0.14291182,0.2953255,0.06218768,0.1495539,0.2351967,-0.03332295,0.0025205463,0.07202563,0.045030184,0.12359367,0.2894782,0.048048392,-0.16165893,-0.21703486,-0.2863239,-0.21133783,0.4339494,0.15812205,0.4397179,0.04742767,-0.051080108,0.3063264,-0.009607647,-0.036992047,0.10527075,0.11546911,-0.062455222,-0.083199084,0.121002816,-0.18713444,0.16151348,0.18543641,0.09040752,-0.15761784,0.17844546,-0.008910276,0.09998706
Q8N165,0.22482821,-0.0587892,0.07626251,0.12829909,0.23033942,-0.3464872,-0.06433602,-0.17870125,-0.10431588,-0.18040013,-0.028574727,0.23807819,0.068900205,0.008419268,0.35213292,-0.018374102,-0.15754873,0.084938966,-0.2688114,0.16940087,-0.18906683,-0.089485064,0.09062058,-0.0718439,-0.24161488,0.04255559,-0.21464936,-0.013174212,0.41119725,-0.2741895,-0.06295437,-0.18613447,0.0016507804,0.15786456,-0.09331466,-0.3528417,-0.34973812,0.13386519,-0.26586127,0.020054176,-0.2846982,-0.08183609,0.2564144,0.22030939,-0.17621277,0.025164898,-0.0985203,-0.14739907,-0.06344143,-0.10145169,-0.116916075,0.21489197,-0.037777826,-0.24718651,0.028325006,0.07749188,0.00988723,0.53037477,0.12481513,0.074124366,-0.03437163,0.1035776,-0.23477228,0.06444456
Q8DNW9,0.010272048,0.10634564,0.027025232,0.027721249,-0.15317746,0.2543663,0.32318544,0.37345132,0.14743778,-0.3012186,0.0055054873,-0.08568484,0.06310587,0.29552162,-0.0042354763,0.008317605,0.12901063,-0.20981365,0.21311061,0.02153423,-0.11008076,-0.42204407,0.079722196,-0.04416688,0.14675742,-0.094958216,0.084079176,0.059380665,0.3515841,-0.042792354,-0.15630865,0.15324926,0.12704809,-0.032431632,0.19841771,0.26282308,0.17167453,0.080736,0.35259596,-0.0059549063,0.00052759424,-0.20669143,-0.09035697,-0.0691883,0.2743104,0.0937603,0.072409675,0.12149558,-0.2747177,-0.32529527,-0.35120708,-0.15421313,0.1542949,-0.13346533,0.0013373904,-0.1620031,0.06450084,-0.31406736,0.013348827,-0.08576381,-0.22691405,-0.10135335,-0.061965276,-0.048367683
P9WK17,0.09681195,0.30500513,-0.013628216,0.0328754,0.06440948,0.04821037,0.23304513,0.18714702,0.20429465,-0.0362783,-0.026779003,-0.19252568,0.2079482,0.2693912,-0.31777048,-0.0027158447,0.12609568,-0.31468582,0.03789939,0.03984022,-0.17765062,-0.21329153,0.39792106,0.079411544,0.22281852,-0.3011941,0.21067385,0.0684158,0.28086793,0.02432429,0.1986258,0.28101963,0.11580415,-0.2904716,0.24901561,0.17218831,0.075193,0.086289205,-0.12376891,-0.053611875,-0.049886405,0.25753394,0.058637552,-0.092801824,-0.061041914,-0.17361395,-0.12553382,0.30592757,-0.22932886,-0.2118736,-0.22411141,0.19902396,0.048507247,-0.035316482,0.12644276,-0.11831673,0.11684272,-0.41213548,-0.23630142,-0.20548768,-0.16731203,-0.10013143,0.016569804,-0.30114493
P00684,0.06653398,0.10103507,0.11119848,0.13313329,-0.036186885,-0.24649335,0.11845146,-0.09401649,-0.17400551,-0.01597999,-0.18357599,-0.02903958,0.07596592,-0.30419046,0.17503735,0.2268893,0.0051229,0.36705133,-0.3521877,-0.14427724,0.08946447,-0.03889502,0.1585962,0.032458015,0.14957196,0.14204612,0.38918668,0.15120183,0.037947945,-0.055780925,0.077253304,-0.2114508,-0.14170879,-0.009441245,-0.05727405,0.0057421923,-0.3743649,0.1604063,0.01885648,-0.07107225,0.05146292,0.3595059,0.05913434,-0.109179735,-0.27161542,-0.34857228,0.23789486,0.3978602,0.22457002,0.15012969,-0.023217756,-0.1256251,-0.1537631,-0.22689378,-0.07243711,0.212398,0.16524646,0.19585162,-0.40163457,-0.28869635,0.38323414,-0.20427802,-0.041900717,0.0056176446
P55853,0.14872491,-0.14381894,-0.2999204,-0.22806239,0.36460614,-0.2152288,-0.030048415,0.28458259,-0.13921939,0.099634685,-0.025957584,-0.13105737,-0.16982631,-0.12023337,0.12160756,-0.029020775,-0.11819135,-0.019212935,-0.22748058,0.081844576,0.022664402,-0.12106211,0.26896644,0.08242717,0.10971983,-0.054781646,0.26282954,0.19149351,0.26409066,-0.313786,-0.07496411,-0.3792048,-0.057319056,0.10319693,0.008996432,0.07410296,-0.37591177,-0.087588005,0.118572146,-0.01262942,-0.18849844,0.36808586,0.017210968,0.09932123,-0.1344632,-0.091666594,0.20228598,0.21114454,-0.20940377,0.17292114,-0.22459345,-0.01511191,-0.15692987,-0.12376769,-0.24008103,0.06109414,-0.16770722,0.28850347,-0.12789768,-0.23559628,0.21529959,-0.091048524,-0.13271783,0.2000605
P51668,-0.044051655,0.08549246,0.022992047,-0.04173819,0.05590218,-0.1348077,-0.105024874,-0.08888459,-0.091117516,0.085458905,-0.17644253,-0.10333962,0.22261252,-0.21521273,-0.06179233,-0.14087838,0.013409048,0.080483116,-0.30821115,-0.0041052047,0.23193753,-0.06531884,0.04869002,0.019302912,0.083754495,-0.006426275,0.2842933,-0.049463406,-0.1285878,-0.21559623,0.11614408,-0.28328764,0.04411104,0.017798256,-0.010792161,0.27387536,-0.31921062,0.10356624,-0.044189706,-0.14738472,-0.2415459,0.38002715,0.022893943,0.1045443,0.06573957,-0.26968786,0.007016748,0.45973662,0.14849208,0.103386745,-0.25364447,-0.05986561,-0.083074115,-0.386985,-0.094306454,0.18084815,0.051603805,0.05429689,-0.18051323,-0.30862147,0.24272652,-0.15029499,-0.10955182,0.115968674
P06881,0.007444896,0.0055675767,-0.12221131,-0.08938474,0.14624652,-0.20763505,0.13781038,-0.07637676,-0.12698391,0.035357874,0.02204685,0.080319464,0.01120306,-0.20615053,-0.023761317,-0.010084931,0.12142482,0.20149148,0.14293739,0.06541384,0.060668256,0.042551965,0.25306058,-0.08908053,0.06851399,0.118788995,0.48882616,0.4073172,0.034528203,-0.13446617,0.007960901,-0.22838376,0.13672276,-0.10991375,0.079421744,0.15428615,-0.25658733,0.060139105,0.09741469,0.018007271,-0.288392,0.42566404,-0.15862614,-0.18406622,-0.08833216,-0.29546198,0.03283169,0.15873611,-0.0560499,-0.004545577,-0.14002076,-0.25645185,-0.007508505,-0.27688435,0.05392838,0.2104196,0.105627865,0.23702085,-0.30408525,0.0091008395,0.19661026,-0.19437993,0.20180169,-0.052505217
P12645,0.13799196,0.115568906,0.11699059,0.17331553,-0.06719886,0.16218068,0.30546278,0.044079494,-0.22464895,-0.40167212,0.05384323,0.05526847,0.1451647,-0.09355416,-0.15940447,0.03224123,0.16541135,0.1491617,-0.22688523,-0.099613145,0.00287598,0.065697104,-0.06966857,0.017905772,0.052436516,0.20789818,0.35698062,0.09171154,0.0046438333,-0.04331377,-0.014250062,0.0773418,-0.20837948,-0.09041134,0.17576009,-0.010961898,0.054741565,0.17992534,0.08839728,-0.0041367114,0.024964154,0.2444648,0.028172698,-0.18527511,-0.0619659,-0.030776564,-0.08083009,0.06299529,0.23683397,-0.22326393,-0.13498282,-0.11135814,-0.017483747,-0.03442338,0.10299747,-0.09008638,0.3037855,-0.27755198,-0.28078088,-0.1389048,0.15324192,-0.045703255,-0.03514766,-0.12476164
P16297,0.09257042,0.052235335,0.23966411,0.15186983,-0.057552543,0.30171454,0.120788276,-0.080424696,-0.32292092,-0.5563946,0.06931493,0.068797395,-0.027350174,-0.34960967,0.07841827,-0.18187678,-0.2200671,0.20129621,-0.50342864,-0.08577476,-0.061377533,0.115414836,-0.19074577,-0.07835995,-0.044627696,0.47306433,-0.08868758,0.09154803,-0.013769256,0.038269684,-0.12879604,0.07075329,-0.3083459,0.16389994,-0.06868104,-0.4159266,0.1314976,-0.17070709,0.12773833,0.044113256,0.37041068,0.13859078,0.08331829,-0.17026839,0.17384994,0.00035130978,-0.1155499,-0.2400153,0.14798857,-0.4486937,0.11148889,-0.23929839,0.14077707,0.22660941,0.04659042,-0.18709105,0.46199244,-0.4293552,-0.13332151,-0.0040501207,0.058611587,-0.028089415,-0.06002809,-0.21705106
O75897,0.1841604,-0.1296317,0.35957637,0.19558455,0.051445737,-0.16447881,0.015518233,-0.28019488,0.28873208,0.11938686,-0.07872083,0.10268663,-0.1034911,0.083068416,0.17319795,-0.046488546,-0.3665945,0.36301446,-0.11811271,0.04261405,-0.13276353,-0.2534866,0.17887291,0.018540546,-0.117786646,-0.0784581,-0.12545216,-0.110110305,0.50845206,-0.09289509,-0.048523292,-0.3880179,0.14068353,0.21913266,-0.03550064,0.011244386,-0.09487249,-0.00273945,-0.08717461,-0.039799124,-0.05354224,-0.21224257,-0.06026424,0.11956878,0.24170268,0.2767057,0.2713092,0.20076063,-0.0027054222,0.24029307,-0.20607166,-0.25941548,-0.07616843,-0.27971265,-0.1730208,-0.04194785,-0.19486833,0.28143665,-0.022343626,-0.25182992,-0.063788354,-0.012078194,0.038182717,0.16754359
O60729,0.0035461374,0.008913878,0.13806422,0.11929914,0.021132708,0.028613616,0.13408276,-0.101533815,-0.14945899,-0.053259052,0.077501565,0.025979917,0.054724906,0.08406116,-0.13285233,0.023148533,0.08027443,0.060684133,-0.16418506,0.15259168,-0.051484127,0.01026126,0.03758575,0.021544777,-0.097471744,-0.104154155,0.287158,0.08145562,0.28260484,0.17279562,0.100258574,0.064262,-0.12916613,-0.07740488,0.237673,0.05433946,-0.009264965,0.31909707,-0.025888726,0.03288038,-0.14367722,-0.015717257,0.056282647,0.07020913,-0.009484809,0.15835878,-0.30518255,-0.027082399,0.051970687,-0.28458655,-0.17558502,0.07014575,0.23940925,0.07257972,-0.103079215,-0.18802202,0.056379285,-0.04581748,-0.23922719,-0.090034544,-0.13212574,-0.10460938,0.10072979,0.013663147
Q9FNJ8,0.07672172,0.23033656,-0.034626864,-0.090890564,0.047174115,0.049868237,0.057621215,0.04046442,-0.09085196,-0.12750599,-0.09032534,0.07115631,0.058485854,0.07274032,-0.3021726,0.026187431,0.113882445,-0.20149817,-0.06269588,0.075737216,0.02744304,0.08142542,0.16014922,-0.008038733,0.063823186,0.025871977,0.5440866,0.12385807,0.106913015,-0.19040167,0.062752254,-0.024975002,0.053809904,-0.049984917,0.18349321,0.06716346,-0.07643844,0.22933632,-0.09512921,-0.030761838,-0.11244704,0.18862386,0.022183258,0.0009637363,-0.00024259463,-0.16046685,-0.20167094,0.04694201,0.12530656,-0.24115361,-0.34682328,0.05725468,0.11626072,-0.055291615,0.07260859,0.017522432,0.15244158,-0.26856318,-0.22945808,-0.018868715,0.026596412,-0.06881148,0.05808505,-0.10959181
P01282,0.049946763,-0.13519116,-0.33902007,-0.1283853,-0.032446098,-0.1341314,0.29746366,-0.022576865,-0.098923296,-0.026485965,0.18295947,-0.2126068,-0.1266789,-0.24344017,0.43437177,0.14898692,0.20555256,0.16857776,-0.21287464,0.0779786,0.18920769,-0.20109335,0.08535508,0.042154685,-0.00020979345,0.19865957,0.4313972,0.30020037,-0.0046458244,0.062274106,-0.06425063,-0.19249137,-0.07051583,-0.11202021,-0.10070479,0.048229568,-0.28759268,-0.00054069795,0.3275638,0.16596733,0.08376726,0.092427,-0.047142588,-0.05545308,-0.050486617,-0.4847627,-0.0028000697,0.15860078,-0.25842592,-0.080598086,-0.12551019,-0.26161578,-0.025875384,-0.1314126,0.08162947,-0.01475966,0.11493945,0.05272618,-0.31882092,-0.3230182,0.04714133,-0.27114916,0.16432613,-0.026297975
O54924,0.05874513,0.12042539,0.04289391,0.03922119,0.075533986,0.42583856,0.4788627,-0.14542288,0.10267528,-0.30297238,0.162534,0.28259796,0.13417192,-0.05177184,0.10228434,-0.19414194,-0.09134489,0.0944089,-0.17257398,0.015444363,-0.041054763,-0.18161535,-0.2063939,-0.042774007,-0.006832853,0.10144032,-0.121736966,0.04568334,0.2052494,-0.034816455,-0.211867,0.049299642,-0.15598825,0.06882083,0.09212653,-0.114671595,-0.053311978,0.115802445,0.19002524,-0.079400405,0.19211297,0.19229779,-0.095216565,-0.12670304,-0.028904602,0.10705306,-0.34138396,-0.2692772,-0.37434143,-0.3703962,-0.21228506,-0.010109464,0.046863582,-0.11382766,0.118205994,-0.15233144,0.25613835,-0.33181787,-0.07686009,-0.105773225,-0.07023386,0.0404371,0.038357746,-0.33459252
Q4CLD0,-0.0502944,0.05142571,-0.112584256,-0.003670521,0.29252777,0.08486459,-0.20633374,-0.11073959,-0.17070696,0.028978594,-0.07322462,0.43788403,-0.035709225,-0.32804224,0.056607768,0.028530959,-0.18173866,-0.05082806,-0.047151364,0.17885435,0.031671774,0.2656644,0.12597674,0.038059518,0.05573064,0.0788933,0.0076854974,0.17138618,0.5330687,0.10283316,0.17842153,-0.057624623,0.05767963,0.39413682,-0.042450313,0.13615623,-0.12258488,0.12921265,-0.36838913,0.05713533,-0.1582984,0.05247693,-0.00398336,-0.062395003,-0.07395919,0.30995387,-0.030837998,0.012780927,-0.22811817,0.0897271,-0.07246964,-0.12879807,0.15444104,0.12834546,-0.0892397,-0.068937056,-0.25963837,0.19777256,-0.3600224,0.07934439,0.11284074,0.023001213,0.2752356,0.075065196
P08183,0.048219897,0.13955414,-0.022887373,-0.063489385,-0.25272197,0.14318006,0.12887497,0.3041955,0.08701747,0.031909578,0.056190103,-0.07418786,0.21190949,0.1077707,-0.07437137,0.06314932,0.1381988,-0.28926122,-0.03674331,-0.10332407,-0.03934183,-0.13113362,-0.021842055,-0.17001846,-0.124907464,0.13457957,-0.31098664,0.15590684,0.30925885,0.24761444,0.1327832,0.16102159,0.24226199,0.20506029,0.15341392,-0.043269485,0.116877496,0.01030053,0.12744547,-0.16425423,-0.22982146,-0.17746884,-0.23264581,0.20959431,-0.024493651,0.33514798,-0.043144472,-0.0111372955,-0.295467,-0.16857833,-0.16612777,0.08589645,0.06812705,0.04999382,-0.08590101,-0.10197092,0.012503441,0.07368699,-0.06685706,0.06687459,-0.34231842,-0.069638446,-0.13515401,-0.38645163
P08169,0.23499167,0.06345343,0.10222892,0.2007544,-0.11718558,0.35090962,0.39094555,0.051470194,-0.08086121,-0.64349926,0.054249257,0.12579635,-0.2604594,-0.20404728,-0.014565572,0.21320386,0.08852511,0.015855387,-0.33760095,0.14278655,-0.057892174,-0.020973615,-0.034531392,0.21258023,0.24289235,0.13467537,0.15773603,0.15401703,0.2039334,-0.14424816,-0.022847004,-0.007146552,-0.31205845,0.07284351,0.07890764,-0.17454642,-0.06444673,-0.065084316,-0.02627574,0.016018838,0.26022238,0.28453636,0.06707376,-0.13334924,-0.24007015,-0.13910162,0.081377015,-0.010246269,-0.0037228735,-0.19473289,-0.07138349,0.09777488,-0.008863237,0.15113124,0.051369708,-0.018102549,0.34833628,-0.38056007,-0.24057682,-0.16722617,0.14026912,-0.15296403,0.027603772,-0.31151837
O75962,0.18733123,0.20871474,0.020978043,0.08473949,-0.19029406,0.18630767,0.33328474,-0.054444302,-0.0674713,-0.2799866,0.061724782,0.20293136,0.14582503,-0.086317986,-0.025453612,-0.04489331,0.117957994,0.044501666,-0.24602957,-0.059287094,0.02515756,-0.009548195,-0.08344285,-0.022425994,-0.072698146,0.15839115,0.23737662,0.032661244,-0.016467722,-0.03463802,-0.016527973,0.114806965,-0.031282436,-0.06843409,0.13393752,-0.024009332,0.06877359,0.15208627,-0.030384377,-0.2046191,0.0067722276,0.11282091,-0.076230794,-0.041222382,-0.053027373,-0.10160418,-0.2856524,0.1434663,0.019720811,-0.28322548,-0.49184793,0.15282378,0.19408016,-0.18831876,0.090109795,-0.022293352,0.15185358,-0.35342076,-0.019400919,-0.122562334,-0.11644472,-0.08810409,-0.03048652,-0.19715747
O94868,-0.07425226,0.16297823,-0.08221837,0.120658234,-0.13485381,0.19327526,0.26850528,-0.11574474,-0.023464814,-0.14701626,0.10285294,0.14729731,0.22847371,-0.007685799,0.0688979,-0.13163482,0.20268016,0.1178145,-0.20077139,0.025764052,-0.049966436,-0.07158755,-0.12941939,-0.02714378,-0.06846194,-0.029310241,0.22519542,-0.15480699,0.010681888,0.066352494,-0.075530514,0.117757514,-0.07182363,-0.06501803,0.15263535,0.08804763,0.03544066,0.21895689,-0.046946898,-0.10094704,0.041734986,-0.041459568,-0.10515215,-0.19944434,-0.24292305,-0.02895277,-0.41239667,0.028060578,-0.14331996,-0.30241686,-0.5800931,0.1188562,0.19316804,-0.25166714,-0.063608885,-0.060197584,0.23380652,-0.30689007,-0.057553127,-0.17709884,-0.10500753,-0.08053272,-0.12043345,-0.11801188
B5BLW5,-0.18571079,-0.15680686,0.16260484,-0.0194932,0.06942937,-0.10356368,-0.29702055,0.06586413,-0.3242198,0.2154454,-0.1074687,0.075917125,0.15859,-0.018762443,-0.068924904,0.045862507,-0.19781588,-0.1687063,0.028771758,-0.07146403,-0.1470897,0.048924997,-0.007676292,-0.10815668,0.05955679,0.105337106,-0.17097403,0.0342839,0.27974716,-0.12782544,-0.2123585,-0.07669546,0.08483325,0.060577773,-0.03352756,0.019579694,0.054910116,0.10270586,0.02662547,0.18597084,-0.160269,-0.14074767,0.021967597,0.08153364,0.15900096,0.46889934,0.22479165,-0.027174234,0.14465635,0.109573185,-0.14733899,-0.25966567,-0.09346187,-0.2210148,-0.19073382,0.061158597,-0.2397084,0.5042573,0.35749725,0.24849387,0.041115463,0.22429767,-0.046933178,0.43677112
P19934,-0.2075496,-0.24728812,-0.2693992,0.11419666,0.22122063,0.28125745,0.1411846,-0.06042273,-0.19827262,0.066366546,-0.041438885,-0.15368433,0.11172526,-0.046516206,-0.028825343,-0.06724669,0.5101205,-0.21744865,-0.01909972,-0.23917632,-0.21039271,0.029478677,-0.040328212,-0.041174833,0.087457605,0.17487359,0.14634244,0.1288035,0.10147615,-0.063285634,0.092217304,-0.029165238,0.15324727,-0.07043997,0.00936034,0.17631385,0.21899302,0.051224284,0.44714838,0.06264175,-0.005864367,-0.08791773,-0.45906904,-0.18720685,-0.3112036,0.24787943,0.12281789,-0.14964966,-0.39666492,-0.024052843,-0.61750424,-0.060705796,0.0101742335,-0.36690295,-0.19041643,0.41053393,-0.32626483,-0.2523221,0.35403484,0.58400977,-0.32165784,-0.14483806,-0.2894922,0.10703872
Q96RG2,0.23687127,0.25995004,0.0046873707,0.07167965,-0.07130879,0.31041133,-0.14919595,-0.1444527,-0.3499958,-0.26405168,0.07441209,0.10797225,0.032608967,0.04564425,-0.13829581,0.025272425,-0.14623164,0.10296554,-0.23992933,0.14400956,-0.10911821,0.34762838,-0.021588951,0.09547401,-0.1374415,0.27211803,0.11009939,0.31200698,0.04196795,-0.11642802,-0.011028804,0.048454985,-0.15939885,0.08703047,0.35568425,-0.2536768,-0.08991064,-0.02417968,0.0066633523,-0.086685136,0.20173727,0.10277365,-0.013778513,0.018270168,-0.1515471,0.1786783,-0.1593808,-0.14383921,0.16707872,-0.4777845,-0.004493423,0.009580104,0.25654015,0.26222503,0.08082728,0.04996095,0.15149003,-0.27422315,-0.07305966,0.08788854,-0.06308153,-0.0031601712,-0.0076927803,0.011530761
O14352,0.04471849,-0.31494534,-0.073031284,-0.27940422,0.24614213,-0.4636475,0.14467019,0.07442416,-0.020987436,0.23086771,0.23042771,-0.27201355,-0.27741095,-0.06183698,0.22448725,-0.0077739693,0.07380107,0.23585492,-0.11761983,0.0654242,0.0030165724,0.18332282,0.13658386,0.14460883,0.40111154,0.03919684,0.12832598,0.11490681,-0.31616384,-0.100137934,0.10190347,-0.08293541,0.20177637,-0.06026867,0.06874596,0.21941048,-0.16357587,0.0061821584,-0.09605248,0.15168053,-0.30347472,0.42615417,-0.120101914,-0.015520845,-0.18066587,-0.23984654,-0.019804902,0.2951169,0.120581426,0.39715725,-0.03407242,0.117456265,-0.115780964,-0.25760508,-0.2396637,0.2537308,-0.23211935,0.26998982,-0.1762962,-0.29314774,0.11883785,0.07791252,0.22585025,-0.11022663
Q08117,-0.16467711,-0.0013874471,-0.12991916,-0.07951904,-0.015466239,-0.22921558,0.06581015,-0.2728943,-0.071705215,0.049613066,0.06360769,0.056963827,-0.09363884,-0.20708254,0.23349333,-0.15444613,0.03200306,0.25607604,-0.33193523,0.011713717,-0.013884354,0.1799689,0.054364946,-0.29234436,0.005030401,0.102088735,0.34217465,-0.02527945,-0.11044965,-0.21375549,-0.21342978,-0.103014514,0.077361345,0.044384975,-0.06819433,0.0048030317,-0.15581617,0.017600482,0.15888457,-0.23482104,0.14568321,0.1447648,-0.23376182,-0.057419892,-0.0447875,-0.2763389,-0.2036311,-0.03018159,-0.09659461,-0.045542043,-0.33128053,0.002038924,0.017115682,-0.4681611,-0.21321927,0.19463989,0.039950598,0.05644162,-0.00863472,-0.18428929,0.038859054,-0.20885596,0.07314864,0.12426685
P28702,0.061097413,0.0495587,0.283645,0.09928289,0.14488332,0.25985032,0.35512775,-0.17677554,-0.13821945,-0.13806152,0.13640982,0.075735494,0.11844017,0.11953054,-0.25331777,0.013533276,0.09994247,0.005374736,-0.1289208,-0.20091102,-0.1373548,0.17331097,-0.10948964,-0.024135496,0.1164622,0.26215678,0.16064884,0.19669843,-0.14722468,-0.087003656,-0.13016212,0.24201979,0.09795219,-0.06701004,0.2736204,-0.15726513,0.18590237,-0.027387576,0.23922041,-0.15108125,0.05392407,0.4110003,-0.09627561,-0.014996104,0.10808098,-0.0019080751,-0.20281428,-0.10961621,0.005098206,-0.31391245,-0.07543671,0.09016444,0.1450403,-0.08218625,0.2691783,0.04753861,0.11260477,-0.27042943,-0.08870812,0.09777814,-0.06665264,-0.05456963,0.04525176,-0.17844908
F9VMT6,0.10500747,0.20464577,-0.24741171,-0.024792679,0.1444206,-0.0006702924,0.09135745,0.07026099,0.072204955,-0.09884041,0.06669812,0.12190415,0.15016964,0.0758605,-0.15850596,0.07316393,0.04405693,-0.17070472,-0.15761603,0.114251815,0.00026290864,0.045869797,0.17877975,-0.15788725,0.108128905,0.0924595,0.27920657,-0.03164126,0.20078795,-0.08454268,0.05013488,0.1303558,0.109491006,-0.09104762,0.08213314,0.341898,-0.0858369,0.14808448,0.04173565,-0.016383305,0.058200814,0.15546365,-0.10207858,-0.11252722,0.19089648,0.056954864,0.05192778,0.35541806,-0.14981523,0.15492119,-0.08979832,0.03624977,0.033145778,-0.19846976,-0.058753464,-0.23930019,0.028828125,-0.25324383,-0.15809086,-0.13838826,-0.013435543,-0.0020959787,-0.10880968,0.07907736
P0A903,-0.008310452,0.2077605,0.04043071,-0.19640172,0.2035829,0.06066407,0.026999414,0.2144629,-0.0038853139,0.044006675,-0.14041439,0.037726816,-0.17170556,0.17062548,-0.086453184,-0.03197554,-0.060621843,-0.19233704,-0.04127886,-0.15978551,-0.044479735,-0.10504029,0.40494728,-0.23204085,0.32429072,0.15581468,0.37685186,0.21087259,0.20303942,-0.36464983,-0.030367948,0.06600623,0.14662778,-0.042725846,0.010186533,0.06798283,-0.013200019,0.11586469,0.2144298,-0.03294687,0.027405202,0.14710502,-0.40268344,-0.1247316,-0.20898099,0.09336053,0.18711707,-0.13647375,-0.074366644,0.02039864,-0.45149684,-0.09067459,0.036382932,-0.23417252,-0.10020396,0.16614483,0.05867357,-0.21016596,-0.045835666,0.029047858,0.100892186,-0.17160907,-0.041835964,-0.26843897
